"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"AA","AAL","AA6117","AAL6117","6117","YYZ","CYYZ","3","2023-06-06 07:30","PHL","KPHL",92
"UA","UAL","UA8633","UAL8633","8633","YYZ","CYYZ","1","2023-06-06 07:30","YWG","CYWG",160
"YX","RPA","YX3435","RPA3435","3435","YYZ","CYYZ","1","2023-06-06 07:30","EWR","KEWR",103
"WS","WJA","WS2754","WJA2754","2754","YYZ","CYYZ","3","2023-06-06 07:35","NAS","MYNN",196
"PD","POE","PD303","POE303","303","YYZ","CYYZ","3","2023-06-06 07:35","YVR","CYVR",306
"F8","FLE","F8684","FLE684","684","YYZ","CYYZ","3","2023-06-06 07:35","YSJ","CYSJ",125
"TS","TSC","TS7711","TSC7711","7711","YYZ","CYYZ","3","2023-06-06 07:40","YUL","CYUL",76
"WS","WJA","WS6324","WJA6324","6324","YYZ","CYYZ","3","2023-06-06 07:45","ATL","KATL",134
"TP","TAP","TP8253","TAP8253","8253","YYZ","CYYZ","1","2023-06-06 07:30","YYC","CYYC",258
"P3",NA,"P32291",NA,"2291","YYZ","CYYZ","3","2023-06-06 07:45","YOW","CYOW",63
"RV","ROU","RV1810","ROU1810","1810","YYZ","CYYZ","1","2023-06-06 07:50","CUN","MMUN",235
"UA","UAL","UA8528","UAL8528","8528","YYZ","CYYZ","1","2023-06-06 07:40","BOS","KBOS",91
"AC","ACA","AC8301","ACA8301","8301","YYZ","CYYZ","1","2023-06-06 07:50","YQT","CYQT",107
"UA","UAL","UA8301","UAL8301","8301","YYZ","CYYZ","1","2023-06-06 07:50","ATL","KATL",130
"UA","UAL","UA8321","UAL8321","8321","YYZ","CYYZ","1","2023-06-06 07:50","LAX","KLAX",314
"DL","DAL","DL7002","DAL7002","7002","YYZ","CYYZ","3","2023-06-06 07:55","RSW","KRSW",180
"9E","EDV","9E5231","EDV5231","5231","YYZ","CYYZ","3","2023-06-06 07:55","LGA","KLGA",95
"DL","DAL","DL6976","DAL6976","6976","YYZ","CYYZ","3","2023-06-06 07:55","YYC","CYYC",253
"AC","ACA","AC1838","ACA1838","1838","YYZ","CYYZ","1","2023-06-06 07:55","PLS","MBPV",230
"QK","JZA","QK8494","JZA8494","8494","YYZ","CYYZ","1","2023-06-06 07:55","YSJ","CYSJ",114
"Y9","DAT","Y9112","DAT112","112","YYZ","CYYZ","1","2023-06-06 07:55","YVR","CYVR",320
"AC","ACA","AC4902","ACA4902","4902","YYZ","CYYZ","1","2023-06-06 07:59","DEN","KDEN",221
"QK","JZA","QK8834","JZA8834","8834","YYZ","CYYZ","1","2023-06-06 08:00","RDU","KRDU",105
"QK","JZA","QK8427","JZA8427","8427","YYZ","CYYZ","1","2023-06-06 08:00","YTS","CYTS",87
"RV","ROU","RV1921","ROU1921","1921","YYZ","CYYZ","1","2023-06-06 08:00","YQR","CYQR",199
"RV","ROU","RV1804","ROU1804","1804","YYZ","CYYZ","1","2023-06-06 08:00","MBJ","MKJS",235
"RV","ROU","RV1950","ROU1950","1950","YYZ","CYYZ","1","2023-06-06 08:00","YQB","CYQB",83
"QK","JZA","QK8903","JZA8903","8903","YYZ","CYYZ","1","2023-06-06 08:00","ORD","KORD",110
"AC","ACA","AC737","ACA737","737","YYZ","CYYZ","1","2023-06-06 08:00","SFO","KSFO",320
"AC","ACA","AC1093","ACA1093","1093","YYZ","CYYZ","1","2023-06-06 08:00","SAN","KSAN",320
"UA","UAL","UA8166","UAL8166","8166","YYZ","CYYZ","1","2023-06-06 08:00","DFW","KDFW",197
"G3","GLO","G36800","GLO6800","6800","YYZ","CYYZ","1","2023-06-06 08:00","YUL","CYUL",77
"QK","JZA","QK8893","JZA8893","8893","YYZ","CYYZ","1","2023-06-06 08:05","IND","KIND",92
"AC","ACA","AC135","ACA135","135","YYZ","CYYZ","1","2023-06-06 08:05","YYC","CYYC",258
"WS","WJA","WS2424","WJA2424","2424","YYZ","CYYZ","3","2023-06-06 08:05","CUN","MMUN",250
"AC","ACA","AC442","ACA442","442","YYZ","CYYZ","1","2023-06-06 08:10","YOW","CYOW",63
"AC","ACA","AC103","ACA103","103","YYZ","CYYZ","1","2023-06-06 08:10","YVR","CYVR",290
"AC","ACA","AC1654","ACA1654","1654","YYZ","CYYZ","1","2023-06-06 08:15","TPA","KTPA",166
"AC","ACA","AC1840","ACA1840","1840","YYZ","CYYZ","1","2023-06-06 08:15","BGI","TBPB",315
"AC","ACA","AC991","ACA991","991","YYZ","CYYZ","1","2023-06-06 08:15","MEX","MMMX",295
"AC","ACA","AC8729","ACA8729","8729","YYZ","CYYZ","1","2023-06-06 08:20","CLE","KCLE",62
"AC","ACA","AC1500","ACA1500","1500","YYZ","CYYZ","1","2023-06-06 08:20","YQM","CYQM",112
"AC","ACA","AC8680","ACA8680","8680","YYZ","CYYZ","1","2023-06-06 08:20","BWI","KBWI",83
"AC","ACA","AC604","ACA604","604","YYZ","CYYZ","1","2023-06-06 08:25","YHZ","CYHZ",125
"AC","ACA","AC1794","ACA1794","1794","YYZ","CYYZ","1","2023-06-06 08:25","PUJ","MDPC",255
"AC","ACA","AC8874","ACA8874","8874","YYZ","CYYZ","1","2023-06-06 08:30","EWR","KEWR",93
"AC","ACA","AC105","ACA105","105","YYZ","CYYZ","1","2023-06-06 08:30","YVR","CYVR",296
"AC","ACA","AC163","ACA163","163","YYZ","CYYZ","1","2023-06-06 08:30","YEG","CYEG",255
"AC","ACA","AC591","ACA591","591","YYZ","CYYZ","1","2023-06-06 08:30","IAH","KIAH",218
"RV","ROU","RV1802","ROU1802","1802","YYZ","CYYZ","1","2023-06-06 08:35","KIN","MKJP",240
"UA","UAL","UA8311","UAL8311","8311","YYZ","CYYZ","1","2023-06-06 08:40","CLT","KCLT",102
"UA","UAL","UA8266","UAL8266","8266","YYZ","CYYZ","1","2023-06-06 08:40","IAD","KIAD",85
"UA","UAL","UA8208","UAL8208","8208","YYZ","CYYZ","1","2023-06-06 08:40","PHL","KPHL",87
"UA","UAL","UA8163","UAL8163","8163","YYZ","CYYZ","1","2023-06-06 08:40","DEN","KDEN",215
"RV","ROU","RV1540","ROU1540","1540","YYZ","CYYZ","1","2023-06-06 08:40","YYG","CYYG",122
"RV","ROU","RV1901","ROU1901","1901","YYZ","CYYZ","1","2023-06-06 08:40","YYJ","CYYJ",307
"UA","UAL","UA8695","UAL8695","8695","YYZ","CYYZ","1","2023-06-06 08:45","YYT","CYYT",181
"WS","WJA","WS2702","WJA2702","2702","YYZ","CYYZ","3","2023-06-06 08:45","MBJ","MKJS",245
"NZ","ANZ","NZ4821","ANZ4821","4821","YYZ","CYYZ","1","2023-06-06 08:55","LAX","KLAX",329
"CM","CMP","CM471","CMP471","471","YYZ","CYYZ","1","2023-06-06 08:55","PTY","MPTO",343
"UA","UAL","UA8173","UAL8173","8173","YYZ","CYYZ","1","2023-06-06 08:55","DTW","KDTW",67
"RV","ROU","RV1622","ROU1622","1622","YYZ","CYYZ","1","2023-06-06 08:55","FLL","KFLL",184
"NZ","ANZ","NZ9813","ANZ9813","9813","YYZ","CYYZ","1","2023-06-06 09:00","ORD","KORD",115
"WS","WJA","WS651","WJA651","651","YYZ","CYYZ","3","2023-06-06 09:00","YYC","CYYC",256
"UA","UAL","UA8270","UAL8270","8270","YYZ","CYYZ","1","2023-06-06 09:00","SEA","KSEA",322
"NZ","ANZ","NZ4729","ANZ4729","4729","YYZ","CYYZ","1","2023-06-06 09:00","YVR","CYVR",300
"6Y","ART","6Y3186","ART3186","3186","YYZ","CYYZ","3","2023-06-06 09:00","PUJ","MDPC",265
"WS","WJA","WS525","WJA525","525","YYZ","CYYZ","3","2023-06-06 09:00","YWG","CYWG",159
"WS","WJA","WS421","WJA421","421","YYZ","CYYZ","3","2023-06-06 09:00","YEG","CYEG",250
"QK","JZA","QK8986","JZA8986","8986","YYZ","CYYZ","1","2023-06-06 09:05","LGA","KLGA",87
"AC","ACA","AC1721","ACA1721","1721","YYZ","CYYZ","1","2023-06-06 09:15","PHX","KPHX",281
"AC","ACA","AC1524","ACA1524","1524","YYZ","CYYZ","1","2023-06-06 09:15","YFC","CYFC",105
"WS","WJA","WS2766","WJA2766","2766","YYZ","CYYZ","3","2023-06-06 09:15","PUJ","MDPC",258
"QK","JZA","QK8410","JZA8410","8410","YYZ","CYYZ","1","2023-06-06 09:25","YQX","CYQX",170
"AC","ACA","AC1701","ACA1701","1701","YYZ","CYYZ","1","2023-06-06 09:30","LAS","KLAS",287
"UA","UAL","UA3615","UAL3615","3615","YYZ","CYYZ","1","2023-06-06 09:30","EWR","KEWR",102
"AC","ACA","AC8353","ACA8353","8353","YYZ","CYYZ","1","2023-06-06 07:50","YQG","CYQG",64
"DL","DAL","DL7138","DAL7138","7138","YYZ","CYYZ","3","2023-06-06 09:35","LGA","KLGA",90
"DL","DAL","DL7165","DAL7165","7165","YYZ","CYYZ","3","2023-06-06 09:35","LAS","KLAS",288
"QK","JZA","QK8969","JZA8969","8969","YYZ","CYYZ","1","2023-06-06 09:40","STL","KSTL",111
"QK","JZA","QK8233","JZA8233","8233","YYZ","CYYZ","1","2023-06-06 08:15","YSB","CYSB",60
"Y9","DAT","Y9536","DAT536","536","YYZ","CYYZ","1","2023-06-06 07:35","YYC","CYYC",269
"AC","ACA","AC1043","ACA1043","1043","YYZ","CYYZ","1","2023-06-06 09:45","AUS","KAUS",209
"AC","ACA","AC8398","ACA8398","8398","YYZ","CYYZ","1","2023-06-06 09:50","YQB","CYQB",88
"UA","UAL","UA8200","UAL8200","8200","YYZ","CYYZ","1","2023-06-06 09:55","MSP","KMSP",131
"RV","ROU","RV1533","ROU1533","1533","YYZ","CYYZ","1","2023-06-06 10:00","YWG","CYWG",160
"RV","ROU","RV1931","ROU1931","1931","YYZ","CYYZ","1","2023-06-06 10:00","YXE","CYXE",215
"AV","AVA","AV2169","AVA2169","2169","YYZ","CYYZ","1","2023-06-06 10:00","IAD","KIAD",91
"KE","KAL","KE6618","KAL6618","6618","YYZ","CYYZ","3","2023-06-06 10:00","YVR","CYVR",309
"WS","WJA","WS655","WJA655","655","YYZ","CYYZ","3","2023-06-06 10:00","YYC","CYYC",256
"PD","POE","PD403","POE403","403","YYZ","CYYZ","3","2023-06-06 10:00","YEG","CYEG",250
"WS","WJA","WS7301","WJA7301","7301","YYZ","CYYZ","3","2023-06-06 10:00","LGA","KLGA",101
"MS","MSR","MS9602","MSR9602","9602","YYZ","CYYZ","1","2023-06-06 10:00","YUL","CYUL",77
"WS","WJA","WS2580","WJA2580","2580","YYZ","CYYZ","3","2023-06-06 10:00","CUN","MMUN",250
"LY","ELY","LY8219","ELY8219","8219","YYZ","CYYZ","3","2023-06-06 10:01","MEX","MMMX",304
"TS","TSC","TS7953","TSC7953","7953","YYZ","CYYZ","3","2023-06-06 10:05","YYC","CYYC",254
"CX","CPA","CX1523","CPA1523","1523","YYZ","CYYZ","1","2023-06-06 10:10","YVR","CYVR",310
"MS","MSR","MS9632","MSR9632","9632","YYZ","CYYZ","1","2023-06-06 10:10","YOW","CYOW",63
"F8","FLE","F8605","FLE605","605","YYZ","CYYZ","3","2023-06-06 10:15","YVR","CYVR",310
"AC","ACA","AC139","ACA139","139","YYZ","CYYZ","1","2023-06-06 10:15","YYC","CYYC",258
"AA","AAL","AA4510","AAL4510","4510","YYZ","CYYZ","3","2023-06-06 10:26","JFK","KJFK",111
"UA","UAL","UA3701","UAL3701","3701","YYZ","CYYZ","1","2023-06-06 10:32","EWR","KEWR",103
"AA","AAL","AA4312","AAL4312","4312","YYZ","CYYZ","3","2023-06-06 10:59","LGA","KLGA",92
"AC","ACA","AC8554","ACA8554","8554","YYZ","CYYZ","1","2023-06-06 11:00","JFK","KJFK",96
"WS","WJA","WS657","WJA657","657","YYZ","CYYZ","3","2023-06-06 11:00","YYC","CYYC",254
"ET","ETH","ET553","ETH553","553","YYZ","CYYZ","1","2023-06-06 11:00","ADD","HAAB",780
"AC","ACA","AC4408","ACA4408","4408","YYZ","CYYZ","1","2023-06-06 11:00","ORD","KORD",119
"MS","MSR","MS9620","MSR9620","9620","YYZ","CYYZ","1","2023-06-06 11:00","YUL","CYUL",77
"QF","QFA","QF3990","QFA3990","3990","YYZ","CYYZ","3","2023-06-06 11:00","LAX","KLAX",309
"AA","AAL","AA6110","AAL6110","6110","YYZ","CYYZ","3","2023-06-06 11:01","PHL","KPHL",93
"AC","ACA","AC167","ACA167","167","YYZ","CYYZ","1","2023-06-06 11:05","YEG","CYEG",255
"AZ","ITY","AZ3414","ITY3414","3414","YYZ","CYYZ","3","2023-06-06 11:10","JFK","KJFK",101
"AC","ACA","AC1818","ACA1818","1818","YYZ","CYYZ","1","2023-06-06 11:20","BDA","TXKF",165
"WS","WJA","WS6347","WJA6347","6347","YYZ","CYYZ","3","2023-06-06 11:29","ATL","KATL",135
"UA","UAL","UA8664","UAL8664","8664","YYZ","CYYZ","1","2023-06-06 11:30","EWR","KEWR",90
"ZW","AWI","ZW6255","AWI6255","6255","YYZ","CYYZ","3","2023-06-06 11:35","ORD","KORD",113
"TS","TSC","TS2844","TSC2844","2844","YYZ","CYYZ","3","2023-06-06 11:45","POP","MDPP",240
"WS","WJA","WS9102","WJA9102","9102","YYZ","CYYZ",NA,"2023-06-06 11:50","MIA","KMIA",192
"AC","ACA","AC8990","ACA8990","8990","YYZ","CYYZ","1","2023-06-06 11:55","LGA","KLGA",87
"UA","UAL","UA8136","UAL8136","8136","YYZ","CYYZ","1","2023-06-06 12:00","BNA","KBNA",129
"OH","JIA","OH5020","JIA5020","5020","YYZ","CYYZ","3","2023-06-06 12:00","CLT","KCLT",122
"KE","KAL","KE6549","KAL6549","6549","YYZ","CYYZ","3","2023-06-06 12:00","YWG","CYWG",155
"DL","DAL","DL7202","DAL7202","7202","YYZ","CYYZ","3","2023-06-06 12:00","YVR","CYVR",307
"DL","DAL","DL4947","DAL4947","4947","YYZ","CYYZ","3","2023-06-06 12:00","LGA","KLGA",94
"MS","MSR","MS9606","MSR9606","9606","YYZ","CYYZ","1","2023-06-06 12:00","YUL","CYUL",77
"DL","DAL","DL5351","DAL5351","5351","YYZ","CYYZ","3","2023-06-06 12:02","DTW","KDTW",80
"EK","UAE","EK5755","UAE5755","5755","YYZ","CYYZ","1","2023-06-06 12:10","YOW","CYOW",63
"AC","ACA","AC1644","ACA1644","1644","YYZ","CYYZ","1","2023-06-06 09:50","MIA","KMIA",190
"AI","AIC","AI188","AIC188","188","YYZ","CYYZ","1","2023-06-06 12:15","DEL","VIDP",820
"WS","WJA","WS425","WJA425","425","YYZ","CYYZ","3","2023-06-06 12:15","YEG","CYEG",250
"AC","ACA","AC263","ACA263","263","YYZ","CYYZ","1","2023-06-06 12:20","YWG","CYWG",160
"UA","UAL","UA8645","UAL8645","8645","YYZ","CYYZ","1","2023-06-06 12:15","BOS","KBOS",91
"AF","AFR","AF5783","AFR5783","5783","YYZ","CYYZ","3","2023-06-06 12:25","MSP","KMSP",130
"QK","JZA","QK8907","JZA8907","8907","YYZ","CYYZ","1","2023-06-06 12:30","ORD","KORD",110
"QK","JZA","QK8836","JZA8836","8836","YYZ","CYYZ","1","2023-06-06 12:35","RDU","KRDU",105
"EK","UAE","EK5783","UAE5783","5783","YYZ","CYYZ","1","2023-06-06 12:35","YYT","CYYT",181
"F8","FLE","F8621","FLE621","621","YYZ","CYYZ","3","2023-06-06 12:35","YYC","CYYC",255
"F8","FLE","F8637","FLE637","637","YYZ","CYYZ","3","2023-06-06 12:35","YEG","CYEG",255
"WS","WJA","WS6064","WJA6064","6064","YYZ","CYYZ","3","2023-06-06 12:40","ICN","RKSI",880
"UA","UAL","UA3649","UAL3649","3649","YYZ","CYYZ","1","2023-06-06 12:45","EWR","KEWR",105
"MS","MSR","MS996","MSR996","996","YYZ","CYYZ","1","2023-06-06 12:45","CAI","HECA",630
"AA","AAL","AA5665","AAL5665","5665","YYZ","CYYZ","3","2023-06-06 12:47","DCA","KDCA",101
"UA","UAL","UA8132","UAL8132","8132","YYZ","CYYZ","1","2023-06-06 12:50","ATL","KATL",128
"OS","AUA","OS8211","AUA8211","8211","YYZ","CYYZ","1","2023-06-06 12:50","YEG","CYEG",255
"NH","ANA","NH6813","ANA6813","6813","YYZ","CYYZ","1","2023-06-06 12:55","NRT","RJAA",795
"AA","AAL","AA4382","AAL4382","4382","YYZ","CYYZ","3","2023-06-06 12:57","LGA","KLGA",92
"TS","TSC","TS7907","TSC7907","7907","YYZ","CYYZ","3","2023-06-06 13:00","YVR","CYVR",306
"TS","TSC","TS954","TSC954","954","YYZ","CYYZ","3","2023-06-06 13:00","HOG","MUHG",230
"OS","AUA","OS8261","AUA8261","8261","YYZ","CYYZ","1","2023-06-06 13:05","YVR","CYVR",310
"PD","POE","PD357","POE357","357","YYZ","CYYZ","3","2023-06-06 13:05","YYC","CYYC",254
"LA","LAN","LA8482","LAN8482","8482","YYZ","CYYZ","3","2023-06-06 13:10","ATL","KATL",135
"PD","POE","PD207","POE207","207","YYZ","CYYZ","3","2023-06-06 13:10","YHZ","CYHZ",125
"UA","UAL","UA8288","UAL8288","8288","YYZ","CYYZ","1","2023-06-06 13:10","YOW","CYOW",63
"TS","TSC","TS7945","TSC7945","7945","YYZ","CYYZ","3","2023-06-06 13:15","YEG","CYEG",250
"QR","QTR","QR9068","QTR9068","9068","YYZ","CYYZ","3","2023-06-06 13:15","ORD","KORD",122
"AU","CJL","AU502","CJL502","502","YYZ","CYYZ","3","2023-06-06 13:15","CUN","MMUN",233
"TS","TSC","TS7973","TSC7973","7973","YYZ","CYYZ","3","2023-06-06 13:20","YOW","CYOW",63
"AC","ACA","AC8731","ACA8731","8731","YYZ","CYYZ","1","2023-06-06 13:20","CLE","KCLE",62
"NH","ANA","NH6821","ANA6821","6821","YYZ","CYYZ","1","2023-06-06 13:25","HND","RJTT",795
"MQ","ENY","MQ3993","ENY3993","3993","YYZ","CYYZ","3","2023-06-06 13:27","DFW","KDFW",208
"UA","UAL","UA8406","UAL8406","8406","YYZ","CYYZ","1","2023-06-06 13:30","LGA","KLGA",92
"WO","WSW","WO311","WSW311","311","YYZ","CYYZ","3","2023-06-06 13:30","YXX","CYXX",295
"QK","JZA","QK7800","JZA7800","7800","YYZ","CYYZ","1","2023-06-06 13:30","YUL","CYUL",70
"F8","FLE","F8645","FLE645","645","YYZ","CYYZ","3","2023-06-06 13:35","YWG","CYWG",160
"DL","DAL","DL7267","DAL7267","7267","YYZ","CYYZ","3","2023-06-06 13:35","YYC","CYYC",254
"F8","FLE","F8663","FLE663","663","YYZ","CYYZ","3","2023-06-06 13:40","YXX","CYXX",315
"F8","FLE","F81677","FLE1677","1677","YYZ","CYYZ","3","2023-06-06 13:45","LAS","KLAS",305
"EK","UAE","EK5777","UAE5777","5777","YYZ","CYYZ","1","2023-06-06 13:50","YXE","CYXE",215
