"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"AC","ACA","AC133","ACA133","133","YYZ","CYYZ","1","2023-06-06 07:30","YYC","CYYC",258
"RV","ROU","RV1950","ROU1950","1950","YYZ","CYYZ","1","2023-06-06 08:00","YQB","CYQB",83
"AC","ACA","AC8427","ACA8427","8427","YYZ","CYYZ","1","2023-06-06 08:00","YTS","CYTS",87
"YX","RPA","YX3435","RPA3435","3435","YYZ","CYYZ","1","2023-06-06 07:30","EWR","KEWR",103
"Y9","DAT","Y9112","DAT112","112","YYZ","CYYZ","1","2023-06-06 07:55","YVR","CYVR",320
"WS","WJA","WS2424","WJA2424","2424","YYZ","CYYZ","3","2023-06-06 08:05","CUN","MMUN",250
"AC","ACA","AC402","ACA402","402","YYZ","CYYZ","1","2023-06-06 08:00","YUL","CYUL",77
"AC","ACA","AC1804","ACA1804","1804","YYZ","CYYZ","1","2023-06-06 08:00","MBJ","MKJS",235
"F8","FLE","F8684","FLE684","684","YYZ","CYYZ","3","2023-06-06 07:35","YSJ","CYSJ",125
"AC","ACA","AC103","ACA103","103","YYZ","CYYZ","1","2023-06-06 08:10","YVR","CYVR",290
"SQ","SIA","SQ1009","SIA1009","1009","YYZ","CYYZ","1","2023-06-06 08:00","SFO","KSFO",320
"AC","ACA","AC1654","ACA1654","1654","YYZ","CYYZ","1","2023-06-06 08:15","TPA","KTPA",166
"RV","ROU","RV1840","ROU1840","1840","YYZ","CYYZ","1","2023-06-06 08:15","BGI","TBPB",315
"AC","ACA","AC442","ACA442","442","YYZ","CYYZ","1","2023-06-06 08:10","YOW","CYOW",63
"AC","ACA","AC1500","ACA1500","1500","YYZ","CYYZ","1","2023-06-06 08:20","YQM","CYQM",112
"RV","ROU","RV1794","ROU1794","1794","YYZ","CYYZ","1","2023-06-06 08:25","PUJ","MDPC",255
"AC","ACA","AC8874","ACA8874","8874","YYZ","CYYZ","1","2023-06-06 08:30","EWR","KEWR",93
"QK","JZA","QK8893","JZA8893","8893","YYZ","CYYZ","1","2023-06-06 08:05","IND","KIND",92
"AC","ACA","AC604","ACA604","604","YYZ","CYYZ","1","2023-06-06 08:25","YHZ","CYHZ",125
"UA","UAL","UA8672","UAL8672","8672","YYZ","CYYZ","1","2023-06-06 08:30","IAH","KIAH",218
"AC","ACA","AC135","ACA135","135","YYZ","CYYZ","1","2023-06-06 08:05","YYC","CYYC",258
"AC","ACA","AC1039","ACA1039","1039","YYZ","CYYZ","1","2023-06-06 08:40","DEN","KDEN",215
"UA","UAL","UA8208","UAL8208","8208","YYZ","CYYZ","1","2023-06-06 08:40","PHL","KPHL",87
"TP","TAP","TP8027","TAP8027","8027","YYZ","CYYZ","1","2023-06-06 08:30","YEG","CYEG",255
"RV","ROU","RV1540","ROU1540","1540","YYZ","CYYZ","1","2023-06-06 08:40","YYG","CYYG",122
"AC","ACA","AC8745","ACA8745","8745","YYZ","CYYZ","1","2023-06-06 08:40","CLT","KCLT",102
"UA","UAL","UA8341","UAL8341","8341","YYZ","CYYZ","1","2023-06-06 08:20","CLE","KCLE",62
"AC","ACA","AC105","ACA105","105","YYZ","CYYZ","1","2023-06-06 08:30","YVR","CYVR",296
"AC","ACA","AC1622","ACA1622","1622","YYZ","CYYZ","1","2023-06-06 08:55","FLL","KFLL",184
"AM","AMX","AM7263","AMX7263","7263","YYZ","CYYZ","3","2023-06-06 09:00","YYC","CYYC",256
"WS","WJA","WS2702","WJA2702","2702","YYZ","CYYZ","3","2023-06-06 08:45","MBJ","MKJS",245
"WS","WJA","WS421","WJA421","421","YYZ","CYYZ","3","2023-06-06 09:00","YEG","CYEG",250
"CM","CMP","CM2814","CMP2814","2814","YYZ","CYYZ","1","2023-06-06 09:00","ORD","KORD",115
"WS","WJA","WS705","WJA705","705","YYZ","CYYZ","3","2023-06-06 09:00","YVR","CYVR",309
"CM","CMP","CM471","CMP471","471","YYZ","CYYZ","1","2023-06-06 08:55","PTY","MPTO",343
"WS","WJA","WS525","WJA525","525","YYZ","CYYZ","3","2023-06-06 09:00","YWG","CYWG",159
"AC","ACA","AC787","ACA787","787","YYZ","CYYZ","1","2023-06-06 08:55","LAX","KLAX",329
"AC","ACA","AC686","ACA686","686","YYZ","CYYZ","1","2023-06-06 08:45","YYT","CYYT",181
"AC","ACA","AC991","ACA991","991","YYZ","CYYZ","1","2023-06-06 08:15","MEX","MMMX",295
"6Y","ART","6Y3186","ART3186","3186","YYZ","CYYZ","3","2023-06-06 09:00","PUJ","MDPC",265
NA,"LXJ",NA,"LXJ565","565","YYZ","CYYZ",NA,"2023-06-06 09:00","TTN","KTTN",NA
"AC","ACA","AC8616","ACA8616","8616","YYZ","CYYZ","1","2023-06-06 08:40","IAD","KIAD",85
"UA","UAL","UA8143","UAL8143","8143","YYZ","CYYZ","1","2023-06-06 08:20","BWI","KBWI",83
"WS","WJA","WS2766","WJA2766","2766","YYZ","CYYZ","3","2023-06-06 09:15","PUJ","MDPC",258
"UA","UAL","UA8270","UAL8270","8270","YYZ","CYYZ","1","2023-06-06 09:00","SEA","KSEA",322
"UA","UAL","UA8226","UAL8226","8226","YYZ","CYYZ","1","2023-06-06 09:05","LGA","KLGA",87
"RV","ROU","RV1524","ROU1524","1524","YYZ","CYYZ","1","2023-06-06 09:15","YFC","CYFC",105
"AC","ACA","AC4647","ACA4647","4647","YYZ","CYYZ","1","2023-06-06 09:30","EWR","KEWR",102
"WS","WJA","WS1116","WJA1116","1116","YYZ","CYYZ","3","2023-06-06 09:35","LAS","KLAS",288
"AC","ACA","AC8353","ACA8353","8353","YYZ","CYYZ","1","2023-06-06 07:50","YQG","CYQG",64
"WS","WJA","WS1202","WJA1202","1202","YYZ","CYYZ","3","2023-06-06 09:35","LGA","KLGA",90
"AC","ACA","AC8969","ACA8969","8969","YYZ","CYYZ","1","2023-06-06 09:40","STL","KSTL",111
"AC","ACA","AC8233","ACA8233","8233","YYZ","CYYZ","1","2023-06-06 08:15","YSB","CYSB",60
"UA","UAL","UA8639","UAL8639","8639","YYZ","CYYZ","1","2023-06-06 09:45","AUS","KAUS",209
"Y9","DAT","Y9536","DAT536","536","YYZ","CYYZ","1","2023-06-06 07:35","YYC","CYYC",269
"AC","ACA","AC8410","ACA8410","8410","YYZ","CYYZ","1","2023-06-06 09:25","YQX","CYQX",170
"UA","UAL","UA8078","UAL8078","8078","YYZ","CYYZ","1","2023-06-06 09:50","YQB","CYQB",88
"AC","ACA","AC1015","ACA1015","1015","YYZ","CYYZ","1","2023-06-06 09:55","MSP","KMSP",131
"AC","ACA","AC1931","ACA1931","1931","YYZ","CYYZ","1","2023-06-06 10:00","YXE","CYXE",215
"CX","CPA","CX7061","CPA7061","7061","YYZ","CYYZ","3","2023-06-06 10:00","YVR","CYVR",309
"AV","AVA","AV2169","AVA2169","2169","YYZ","CYYZ","1","2023-06-06 10:00","IAD","KIAD",91
"WS","WJA","WS655","WJA655","655","YYZ","CYYZ","3","2023-06-06 10:00","YYC","CYYC",256
"AC","ACA","AC406","ACA406","406","YYZ","CYYZ","1","2023-06-06 10:00","YUL","CYUL",77
"WS","WJA","WS2580","WJA2580","2580","YYZ","CYYZ","3","2023-06-06 10:00","CUN","MMUN",250
"LY","ELY","LY8219","ELY8219","8219","YYZ","CYYZ","3","2023-06-06 10:01","MEX","MMMX",304
"PD","POE","PD353","POE353","353","YYZ","CYYZ","3","2023-06-06 10:05","YYC","CYYC",254
"MS","MSR","MS9632","MSR9632","9632","YYZ","CYYZ","1","2023-06-06 10:10","YOW","CYOW",63
"WS","WJA","WS7301","WJA7301","7301","YYZ","CYYZ","3","2023-06-06 10:00","LGA","KLGA",101
"AC","ACA","AC1701","ACA1701","1701","YYZ","CYYZ","1","2023-06-06 09:30","LAS","KLAS",287
"TS","TSC","TS7905","TSC7905","7905","YYZ","CYYZ","3","2023-06-06 10:15","YVR","CYVR",306
"AC","ACA","AC139","ACA139","139","YYZ","CYYZ","1","2023-06-06 10:15","YYC","CYYC",258
"AC","ACA","AC1533","ACA1533","1533","YYZ","CYYZ","1","2023-06-06 10:00","YWG","CYWG",160
"AC","ACA","AC8771","ACA8771","8771","YYZ","CYYZ","1","2023-06-06 08:55","DTW","KDTW",67
"PD","POE","PD403","POE403","403","YYZ","CYYZ","3","2023-06-06 10:00","YEG","CYEG",250
"ET","ETH","ET553","ETH553","553","YYZ","CYYZ","1","2023-06-06 11:00","ADD","HAAB",780
"QR","QTR","QR2234","QTR2234","2234","YYZ","CYYZ","3","2023-06-06 10:26","JFK","KJFK",111
"AC","ACA","AC3098","ACA3098","3098","YYZ","CYYZ","1","2023-06-06 10:32","EWR","KEWR",103
"MS","MSR","MS9611","MSR9611","9611","YYZ","CYYZ","1","2023-06-06 10:10","YVR","CYVR",310
"YX","RPA","YX4312","RPA4312","4312","YYZ","CYYZ","3","2023-06-06 10:59","LGA","KLGA",92
"EK","UAE","EK5771","UAE5771","5771","YYZ","CYYZ","1","2023-06-06 11:00","YUL","CYUL",77
"NH","ANA","NH7807","ANA7807","7807","YYZ","CYYZ","1","2023-06-06 11:00","ORD","KORD",119
"UA","UAL","UA6632","UAL6632","6632","YYZ","CYYZ","1","2023-06-06 11:00","JFK","KJFK",96
"VS","VIR","VS8167","VIR8167","8167","YYZ","CYYZ","3","2023-06-06 11:00","YYC","CYYC",254
"WS","WJA","WS1100","WJA1100","1100","YYZ","CYYZ","3","2023-06-06 11:00","LAX","KLAX",309
"PT","PDT","PT6110","PDT6110","6110","YYZ","CYYZ","3","2023-06-06 11:01","PHL","KPHL",93
"AC","ACA","AC167","ACA167","167","YYZ","CYYZ","1","2023-06-06 11:05","YEG","CYEG",255
"9E","EDV","9E5171","EDV5171","5171","YYZ","CYYZ","3","2023-06-06 11:10","JFK","KJFK",101
"AC","ACA","AC1818","ACA1818","1818","YYZ","CYYZ","1","2023-06-06 11:20","BDA","TXKF",165
"UA","UAL","UA8664","UAL8664","8664","YYZ","CYYZ","1","2023-06-06 11:30","EWR","KEWR",90
"RV","ROU","RV1721","ROU1721","1721","YYZ","CYYZ","1","2023-06-06 09:15","PHX","KPHX",281
"AA","AAL","AA6255","AAL6255","6255","YYZ","CYYZ","3","2023-06-06 11:35","ORD","KORD",113
"WS","WJA","WS6347","WJA6347","6347","YYZ","CYYZ","3","2023-06-06 11:29","ATL","KATL",135
"WS","WJA","WS9102","WJA9102","9102","YYZ","CYYZ",NA,"2023-06-06 11:50","MIA","KMIA",192
"UA","UAL","UA8680","UAL8680","8680","YYZ","CYYZ","1","2023-06-06 11:55","LGA","KLGA",87
"TS","TSC","TS2844","TSC2844","2844","YYZ","CYYZ","3","2023-06-06 11:45","POP","MDPP",240
"RV","ROU","RV1802","ROU1802","1802","YYZ","CYYZ","1","2023-06-06 08:35","KIN","MKJP",240
"RV","ROU","RV1901","ROU1901","1901","YYZ","CYYZ","1","2023-06-06 08:40","YYJ","CYYJ",307
"DL","DAL","DL7202","DAL7202","7202","YYZ","CYYZ","3","2023-06-06 12:00","YVR","CYVR",307
"EK","UAE","EK4693","UAE4693","4693","YYZ","CYYZ","3","2023-06-06 12:00","YWG","CYWG",155
"WS","WJA","WS6388","WJA6388","6388","YYZ","CYYZ","3","2023-06-06 12:00","LGA","KLGA",94
"AC","ACA","AC8855","ACA8855","8855","YYZ","CYYZ","1","2023-06-06 12:00","BNA","KBNA",129
"MS","MSR","MS9606","MSR9606","9606","YYZ","CYYZ","1","2023-06-06 12:00","YUL","CYUL",77
"OH","JIA","OH5020","JIA5020","5020","YYZ","CYYZ","3","2023-06-06 12:00","CLT","KCLT",122
"VS","VIR","VS1704","VIR1704","1704","YYZ","CYYZ","3","2023-06-06 12:02","DTW","KDTW",80
"EK","UAE","EK5755","UAE5755","5755","YYZ","CYYZ","1","2023-06-06 12:10","YOW","CYOW",63
"WS","WJA","WS425","WJA425","425","YYZ","CYYZ","3","2023-06-06 12:15","YEG","CYEG",250
"AC","ACA","AC1644","ACA1644","1644","YYZ","CYYZ","1","2023-06-06 09:50","MIA","KMIA",190
"AI","AIC","AI188","AIC188","188","YYZ","CYYZ","1","2023-06-06 12:15","DEL","VIDP",820
"EK","UAE","EK5775","UAE5775","5775","YYZ","CYYZ","1","2023-06-06 12:20","YWG","CYWG",160
"WS","WJA","WS7169","WJA7169","7169","YYZ","CYYZ","3","2023-06-06 12:25","MSP","KMSP",130
"UA","UAL","UA8645","UAL8645","8645","YYZ","CYYZ","1","2023-06-06 12:15","BOS","KBOS",91
"UA","UAL","UA8694","UAL8694","8694","YYZ","CYYZ","1","2023-06-06 12:30","ORD","KORD",110
"F8","FLE","F8621","FLE621","621","YYZ","CYYZ","3","2023-06-06 12:35","YYC","CYYC",255
"F8","FLE","F8637","FLE637","637","YYZ","CYYZ","3","2023-06-06 12:35","YEG","CYEG",255
"QK","JZA","QK8836","JZA8836","8836","YYZ","CYYZ","1","2023-06-06 12:35","RDU","KRDU",105
"AC","ACA","AC690","ACA690","690","YYZ","CYYZ","1","2023-06-06 12:35","YYT","CYYT",181
"KE","KAL","KE74","KAL74","74","YYZ","CYYZ","3","2023-06-06 12:40","ICN","RKSI",880
"SK","SAS","SK8773","SAS8773","8773","YYZ","CYYZ","1","2023-06-06 12:45","EWR","KEWR",105
"MS","MSR","MS996","MSR996","996","YYZ","CYYZ","1","2023-06-06 12:45","CAI","HECA",630
"AA","AAL","AA5665","AAL5665","5665","YYZ","CYYZ","3","2023-06-06 12:47","DCA","KDCA",101
"UA","UAL","UA8132","UAL8132","8132","YYZ","CYYZ","1","2023-06-06 12:50","ATL","KATL",128
"MS","MSR","MS9637","MSR9637","9637","YYZ","CYYZ","1","2023-06-06 12:50","YEG","CYEG",255
"NH","ANA","NH6813","ANA6813","6813","YYZ","CYYZ","1","2023-06-06 12:55","NRT","RJAA",795
"AA","AAL","AA4382","AAL4382","4382","YYZ","CYYZ","3","2023-06-06 12:57","LGA","KLGA",92
"TS","TSC","TS7907","TSC7907","7907","YYZ","CYYZ","3","2023-06-06 13:00","YVR","CYVR",306
"TS","TSC","TS954","TSC954","954","YYZ","CYYZ","3","2023-06-06 13:00","HOG","MUHG",230
"EK","UAE","EK5773","UAE5773","5773","YYZ","CYYZ","1","2023-06-06 13:05","YVR","CYVR",310
"PD","POE","PD357","POE357","357","YYZ","CYYZ","3","2023-06-06 13:05","YYC","CYYC",254
"AZ","ITY","AZ3246","ITY3246","3246","YYZ","CYYZ","3","2023-06-06 13:10","ATL","KATL",135
"UA","UAL","UA8288","UAL8288","8288","YYZ","CYYZ","1","2023-06-06 13:10","YOW","CYOW",63
"TS","TSC","TS7927","TSC7927","7927","YYZ","CYYZ","3","2023-06-06 13:10","YHZ","CYHZ",125
NA,"GAJ",NA,"GAJ828","828","YYZ","CYYZ",NA,"2023-06-06 13:12","SYR","KSYR",NA
"BA","BAW","BA5541","BAW5541","5541","YYZ","CYYZ","3","2023-06-06 13:15","ORD","KORD",122
"PD","POE","PD405","POE405","405","YYZ","CYYZ","3","2023-06-06 13:15","YEG","CYEG",250
"AU","CJL","AU502","CJL502","502","YYZ","CYYZ","3","2023-06-06 13:15","CUN","MMUN",233
"UA","UAL","UA8064","UAL8064","8064","YYZ","CYYZ","1","2023-06-06 13:20","CLE","KCLE",62
"PD","POE","PD163","POE163","163","YYZ","CYYZ","3","2023-06-06 13:20","YOW","CYOW",63
"NH","ANA","NH6821","ANA6821","6821","YYZ","CYYZ","1","2023-06-06 13:25","HND","RJTT",795
"AA","AAL","AA3993","AAL3993","3993","YYZ","CYYZ","3","2023-06-06 13:27","DFW","KDFW",208
"AC","ACA","AC712","ACA712","712","YYZ","CYYZ","1","2023-06-06 13:30","LGA","KLGA",92
"WO","WSW","WO311","WSW311","311","YYZ","CYYZ","3","2023-06-06 13:30","YXX","CYXX",295
"AC","ACA","AC7800","ACA7800","7800","YYZ","CYYZ","1","2023-06-06 13:30","YUL","CYUL",70
"VS","VIR","VS8092","VIR8092","8092","YYZ","CYYZ","3","2023-06-06 13:35","YYC","CYYC",254
"F8","FLE","F8645","FLE645","645","YYZ","CYYZ","3","2023-06-06 13:35","YWG","CYWG",160
"F8","FLE","F8663","FLE663","663","YYZ","CYYZ","3","2023-06-06 13:40","YXX","CYXX",315
"F8","FLE","F81677","FLE1677","1677","YYZ","CYYZ","3","2023-06-06 13:45","LAS","KLAS",305
"EK","UAE","EK5777","UAE5777","5777","YYZ","CYYZ","1","2023-06-06 13:50","YXE","CYXE",215
"P3",NA,"P32295",NA,"2295","YYZ","CYYZ","3","2023-06-06 13:55","YUL","CYUL",76
"QK","JZA","QK8305","JZA8305","8305","YYZ","CYYZ","1","2023-06-06 13:55","YQT","CYQT",107
"NZ","ANZ","NZ4763","ANZ4763","4763","YYZ","CYYZ","1","2023-06-06 14:00","YVR","CYVR",311
"AC","ACA","AC414","ACA414","414","YYZ","CYYZ","1","2023-06-06 14:00","YUL","CYUL",77
"UA","UAL","UA8500","UAL8500","8500","YYZ","CYYZ","1","2023-06-06 14:00","YHZ","CYHZ",125
"UA","UAL","UA8660","UAL8660","8660","YYZ","CYYZ","1","2023-06-06 14:00","EWR","KEWR",90
"UA","UAL","UA8670","UAL8670","8670","YYZ","CYYZ","1","2023-06-06 14:00","IAD","KIAD",85
"QK","JZA","QK8201","JZA8201","8201","YYZ","CYYZ","1","2023-06-06 14:00","YAM","CYAM",82
"QK","JZA","QK8237","JZA8237","8237","YYZ","CYYZ","1","2023-06-06 14:00","YSB","CYSB",60
"UA","UAL","UA8072","UAL8072","8072","YYZ","CYYZ","1","2023-06-06 14:00","PHL","KPHL",87
"UA","UAL","UA8188","UAL8188","8188","YYZ","CYYZ","1","2023-06-06 14:00","IND","KIND",92
"UA","UAL","UA8387","UAL8387","8387","YYZ","CYYZ","1","2023-06-06 14:00","MSP","KMSP",130
"UA","UAL","UA8307","UAL8307","8307","YYZ","CYYZ","1","2023-06-06 14:00","ORD","KORD",110
"OZ","AAR","OZ6113","AAR6113","6113","YYZ","CYYZ","1","2023-06-06 14:00","ICN","RKSI",870
"EK","UAE","EK4701","UAE4701","4701","YYZ","CYYZ","3","2023-06-06 14:05","YYT","CYYT",178
"UA","UAL","UA8178","UAL8178","8178","YYZ","CYYZ","1","2023-06-06 14:05","DTW","KDTW",67
"UA","UAL","UA8165","UAL8165","8165","YYZ","CYYZ","1","2023-06-06 14:15","CMH","KCMH",78
"UA","UAL","UA8140","UAL8140","8140","YYZ","CYYZ","1","2023-06-06 14:15","BWI","KBWI",83
"TK","THY","TK8652","THY8652","8652","YYZ","CYYZ","1","2023-06-06 14:15","CVG","KCVG",90
"AC","ACA","AC8357","ACA8357","8357","YYZ","CYYZ","1","2023-06-06 14:15","YQG","CYQG",64
"DL","DAL","DL7215","DAL7215","7215","YYZ","CYYZ","3","2023-06-06 14:15","YEG","CYEG",251
"UA","UAL","UA8325","UAL8325","8325","YYZ","CYYZ","1","2023-06-06 14:25","YQR","CYQR",199
"AC","ACA","AC1542","ACA1542","1542","YYZ","CYYZ","1","2023-06-06 14:25","YYG","CYYG",122
"AC","ACA","AC8431","ACA8431","8431","YYZ","CYYZ","1","2023-06-06 14:30","YTS","CYTS",87
"WS","WJA","WS475","WJA475","475","YYZ","CYYZ","3","2023-06-06 14:30","YWG","CYWG",155
"AF","AFR","AF6880","AFR6880","6880","YYZ","CYYZ","3","2023-06-06 14:30","JFK","KJFK",111
"AC","ACA","AC714","ACA714","714","YYZ","CYYZ","1","2023-06-06 14:30","LGA","KLGA",92
"TS","TSC","TS948","TSC948","948","YYZ","CYYZ","3","2023-06-06 14:30","FLL","KFLL",205
"EK","UAE","EK242","UAE242","242","YYZ","CYYZ","1","2023-06-06 14:30","DXB","OMDB",765
"EK","UAE","EK5781","UAE5781","5781","YYZ","CYYZ","1","2023-06-06 14:40","YYC","CYYC",258
"WO","WSW","WO646","WSW646","646","YYZ","CYYZ","3","2023-06-06 14:40","KIN","MKJP",254
"AC","ACA","AC3253","ACA3253","3253","YYZ","CYYZ","1","2023-06-06 14:45","EWR","KEWR",105
"CM","CMP","CM2807","CMP2807","2807","YYZ","CYYZ","1","2023-06-06 14:45","IAD","KIAD",91
"UA","UAL","UA8637","UAL8637","8637","YYZ","CYYZ","1","2023-06-06 14:50","YWG","CYWG",160
"WS","WJA","WS6425","WJA6425","6425","YYZ","CYYZ","3","2023-06-06 14:50","LGA","KLGA",98
"SN","BEL","SN9562","BEL9562","9562","YYZ","CYYZ","1","2023-06-06 15:00","YUL","CYUL",77
"WS","WJA","WS665","WJA665","665","YYZ","CYYZ","3","2023-06-06 15:00","YYC","CYYC",254
"NH","ANA","NH7383","ANA7383","7383","YYZ","CYYZ","1","2023-06-06 15:00","ORD","KORD",115
"WS","WJA","WS717","WJA717","717","YYZ","CYYZ","3","2023-06-06 15:00","YVR","CYVR",307
"OS","AUA","OS8329","AUA8329","8329","YYZ","CYYZ","1","2023-06-06 15:10","YOW","CYOW",63
"TP","TAP","TP8270","TAP8270","8270","YYZ","CYYZ","1","2023-06-06 14:50","BOS","KBOS",96
"ZW","AWI","ZW6226","AWI6226","6226","YYZ","CYYZ","3","2023-06-06 15:14","ORD","KORD",113
"AC","ACA","AC1502","ACA1502","1502","YYZ","CYYZ","1","2023-06-06 15:15","YQM","CYQM",112
"WS","WJA","WS592","WJA592","592","YYZ","CYYZ","3","2023-06-06 15:25","YUL","CYUL",70
"AA","AAL","AA4447","AAL4447","4447","YYZ","CYYZ","3","2023-06-06 15:29","LGA","KLGA",92
"DL","DAL","DL7080","DAL7080","7080","YYZ","CYYZ","3","2023-06-06 15:30","YHZ","CYHZ",125
"AA","AAL","AA6112","AAL6112","6112","YYZ","CYYZ","3","2023-06-06 15:35","PHL","KPHL",93
"WG","SWG","WG640","SWG640","640","YYZ","CYYZ","3","2023-06-06 15:40","HOG","MUHG",225
"YX","RPA","YX3705","RPA3705","3705","YYZ","CYYZ","1","2023-06-06 15:45","EWR","KEWR",103
"DL","DAL","DL7090","DAL7090","7090","YYZ","CYYZ","3","2023-06-06 15:45","BNA","KBNA",118
"RV","ROU","RV1526","ROU1526","1526","YYZ","CYYZ","1","2023-06-06 14:35","YFC","CYFC",105
"EK","UAE","EK4679","UAE4679","4679","YYZ","CYYZ","3","2023-06-06 15:50","YOW","CYOW",55
"EK","UAE","EK5757","UAE5757","5757","YYZ","CYYZ","1","2023-06-06 15:50","YQB","CYQB",83
"RV","ROU","RV1812","ROU1812","1812","YYZ","CYYZ","1","2023-06-06 13:55","CUN","MMUN",235
"YV","ASH","YV6231","ASH6231","6231","YYZ","CYYZ","1","2023-06-06 15:55","IAH","KIAH",213
"NZ","ANZ","NZ4795","ANZ4795","4795","YYZ","CYYZ","1","2023-06-06 15:55","LAX","KLAX",329
"OH","JIA","OH5140","JIA5140","5140","YYZ","CYYZ","3","2023-06-06 15:59","CLT","KCLT",122
"UA","UAL","UA8685","UAL8685","8685","YYZ","CYYZ","1","2023-06-06 16:00","ORD","KORD",110
"QK","JZA","QK8994","JZA8994","8994","YYZ","CYYZ","1","2023-06-06 16:00","LGA","KLGA",87
"AC","ACA","AC418","ACA418","418","YYZ","CYYZ","1","2023-06-06 16:00","YUL","CYUL",77
"WS","WJA","WS505","WJA505","505","YYZ","CYYZ","3","2023-06-06 16:00","YXE","CYXE",213
NA,"EJM",NA,"EJM14","14","YYZ","CYYZ",NA,"2023-06-06 16:00","TEB","KTEB",NA
"UA","UAL","UA8345","UAL8345","8345","YYZ","CYYZ","1","2023-06-06 16:05","YQT","CYQT",127
"AC","ACA","AC8259","ACA8259","8259","YYZ","CYYZ","1","2023-06-06 16:05","YXU","CYXU",42
"QK","JZA","QK8973","JZA8973","8973","YYZ","CYYZ","1","2023-06-06 16:05","STL","KSTL",111
"AC","ACA","AC1536","ACA1536","1536","YYZ","CYYZ","1","2023-06-06 16:10","YHZ","CYHZ",121
"AC","ACA","AC147","ACA147","147","YYZ","CYYZ","1","2023-06-06 16:10","YYC","CYYC",258
"UA","UAL","UA8281","UAL8281","8281","YYZ","CYYZ","1","2023-06-06 16:10","TLV","LLBG",655
"OS","AUA","OS8350","AUA8350","8350","YYZ","CYYZ","1","2023-06-06 16:10","YOW","CYOW",63
"NZ","ANZ","NZ4723","ANZ4723","4723","YYZ","CYYZ","1","2023-06-06 16:15","YVR","CYVR",300
"AC","ACA","AC4888","ACA4888","4888","YYZ","CYYZ","1","2023-06-06 16:18","DEN","KDEN",221
"RV","ROU","RV1674","ROU1674","1674","YYZ","CYYZ","1","2023-06-06 16:25","MCO","KMCO",165
"AC","ACA","AC743","ACA743","743","YYZ","CYYZ","1","2023-06-06 16:30","SFO","KSFO",338
