"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"AA","AAL","AA135","AAL135","135","LHR","EGLL","3","2023-06-06 17:15","LAX","KLAX",679
"QR","QTR","QR9710","QTR9710","9710","LHR","EGLL","3","2023-06-06 16:05","GOT","ESGG",120
"DL","DAL","DL5985","DAL5985","5985","LHR","EGLL","3","2023-06-06 17:15","BOS","KBOS",466
"BA","BAW","BA293","BAW293","293","LHR","EGLL","5","2023-06-06 17:15","IAD","KIAD",490
"LX","SWR","LX349","SWR349","349","LHR","EGLL","2","2023-06-06 17:15","GVA","LSGG",100
"LA","LAN","LA1541","LAN1541","1541","LHR","EGLL","5","2023-06-06 17:10","MAD","LEMD",150
"AA","AAL","AA6424","AAL6424","6424","LHR","EGLL","5","2023-06-06 16:35","MUC","EDDM",125
"LA","LAN","LA8786","LAN8786","8786","LHR","EGLL","2","2023-06-06 17:10","ZRH","LSZH",105
"BA","BAW","BA878","BAW878","878","LHR","EGLL","5","2023-06-06 17:00","WAW","EPWA",145
"JL","JAL","JL7161","JAL7161","7161","LHR","EGLL","5","2023-06-06 17:20","BCN","LEBL",125
"JL","JAL","JL7703","JAL7703","7703","LHR","EGLL","5","2023-06-06 16:30","MAD","LEMD",145
"QR","QTR","QR9740","QTR9740","9740","LHR","EGLL","3","2023-06-06 17:25","STR","EDDS",105
"QR","QTR","QR6299","QTR6299","6299","LHR","EGLL","5","2023-06-06 17:10","YYZ","CYYZ",465
"AY","FIN","AY796","FIN796","796","LHR","EGLL","5","2023-06-06 17:15","OPO","LPPR",140
"SQ","SIA","SQ2571","SIA2571","2571","LHR","EGLL","3","2023-06-06 17:30","SFO","KSFO",660
"SQ","SIA","SQ2523","SIA2523","2523","LHR","EGLL","3","2023-06-06 17:30","LAX","KLAX",670
"NH","ANA","NH6138","ANA6138","6138","LHR","EGLL","2","2023-06-06 17:30","FRA","EDDF",95
"SQ","SIA","SQ2662","SIA2662","2662","LHR","EGLL","2","2023-06-06 17:30","OSL","ENGM",135
"G3","GLO","G35097","GLO5097","5097","LHR","EGLL","4","2023-06-06 17:35","CDG","LFPG",80
"QR","QTR","QR9700","QTR9700","9700","LHR","EGLL","5","2023-06-06 17:35","DUB","EIDW",90
"AC","ACA","AC6964","ACA6964","6964","LHR","EGLL","2","2023-06-06 17:35","DUS","EDDL",80
"BA","BAW","BA998","BAW998","998","LHR","EGLL","5","2023-06-06 17:20","BER","EDDB",115
"BA","BAW","BA312","BAW312","312","LHR","EGLL","5","2023-06-06 17:20","AMM","OJAI",315
"AA","AAL","AA6677","AAL6677","6677","LHR","EGLL","3","2023-06-06 17:40","LUX","ELLX",80
"QR","QTR","QR9772","QTR9772","9772","LHR","EGLL","5","2023-06-06 17:45","GVA","LSGG",100
"IB","IBE","IB7335","IBE7335","7335","LHR","EGLL","5","2023-06-06 17:25","YVR","CYVR",575
"BA","BAW","BA856","BAW856","856","LHR","EGLL","3","2023-06-06 17:25","PRG","LKPR",120
"BA","BAW","BA356","BAW356","356","LHR","EGLL","5","2023-06-06 17:45","NCE","LFMN",125
"JL","JAL","JL7127","JAL7127","7127","LHR","EGLL","5","2023-06-06 17:30","BHD","EGAC",85
"AV","AVA","AV6524","AVA6524","6524","LHR","EGLL","2","2023-06-06 17:50","MUC","EDDM",110
"AA","AAL","AA6940","AAL6940","6940","LHR","EGLL","5","2023-06-06 18:05","JFK","KJFK",475
"IR","IRA","IR710","IRA710","710","LHR","EGLL","3","2023-06-06 17:55","IKA","OIIE",360
"VN","HVN","VN56","HVN56","56","LHR","EGLL","4","2023-06-06 17:55","HAN","VVNB",715
"UA","UAL","UA25","UAL25","25","LHR","EGLL","2","2023-06-06 18:00","BOS","KBOS",460
"OS","AUA","OS7799","AUA7799","7799","LHR","EGLL","2","2023-06-06 18:00","EWR","KEWR",490
"UA","UAL","UA8309","UAL8309","8309","LHR","EGLL","2","2023-06-06 18:00","YYZ","CYYZ",475
"BA","BAW","BA31","BAW31","31","LHR","EGLL","5","2023-06-06 18:00","HKG","VHHH",760
"AF","AFR","AF9089","AFR9089","9089","LHR","EGLL","3","2023-06-06 17:50","JFK","KJFK",485
"AA","AAL","AA6920","AAL6920","6920","LHR","EGLL","5","2023-06-06 18:15","YUL","CYUL",430
"SQ","SIA","SQ2642","SIA2642","2642","LHR","EGLL","2","2023-06-06 18:05","ARN","ESSA",150
"KC","KZR","KC664","KZR664","664","LHR","EGLL","4","2023-06-06 18:05","SCO","UATE",350
"AA","AAL","AA7024","AAL7024","7024","LHR","EGLL","5","2023-06-06 18:05","CAI","HECA",300
"UA","UAL","UA6812","UAL6812","6812","LHR","EGLL","2","2023-06-06 18:10","WAW","EPWA",155
"EI","EIN","EI175","EIN175","175","LHR","EGLL","2","2023-06-06 18:10","DUB","EIDW",85
"UL","ALK","UL3234","ALK3234","3234","LHR","EGLL","3","2023-06-06 18:10","HEL","EFHK",170
"BA","BAW","BA8441","BAW8441","8441","LHR","EGLL","4","2023-06-06 18:10","CMN","GMMN",205
"SQ","SIA","SQ2826","SIA2826","2826","LHR","EGLL","2","2023-06-06 17:50","BRU","EBBR",65
"AY","FIN","AY5979","FIN5979","5979","LHR","EGLL","5","2023-06-06 18:15","GLA","EGPF",85
"AY","FIN","AY5920","FIN5920","5920","LHR","EGLL","5","2023-06-06 18:05","CPH","EKCH",115
"KQ","KQA","KQ4072","KQA4072","4072","LHR","EGLL","5","2023-06-06 18:15","ABZ","EGPD",95
"TU","TAR","TU791","TAR791","791","LHR","EGLL","4","2023-06-06 17:50","TUN","DTTA",175
"JL","JAL","JL7105","JAL7105","7105","LHR","EGLL","5","2023-06-06 18:15","AMS","EHAM",80
"AA","AAL","AA6506","AAL6506","6506","LHR","EGLL","5","2023-06-06 18:15","NAP","LIRN",160
"AA","AAL","AA6465","AAL6465","6465","LHR","EGLL","5","2023-06-06 18:20","IST","LTFM",245
"CX","CPA","CX250","CPA250","250","LHR","EGLL","3","2023-06-06 18:20","HKG","VHHH",740
"AC","ACA","AC6891","ACA6891","6891","LHR","EGLL","2","2023-06-06 18:25","ORK","EICK",85
"AA","AAL","AA6441","AAL6441","6441","LHR","EGLL","5","2023-06-06 18:25","ISB","OPIS",480
"KQ","KQA","KQ101","KQA101","101","LHR","EGLL","4","2023-06-06 18:25","NBO","HKJK",515
"AA","AAL","AA6480","AAL6480","6480","LHR","EGLL","5","2023-06-06 18:30","VCE","LIPZ",130
"AA","AAL","AA6479","AAL6479","6479","LHR","EGLL","5","2023-06-06 18:30","MAN","EGCC",65
"AV","AVA","AV6618","AVA6618","6618","LHR","EGLL","2","2023-06-06 18:30","IST","LTFM",220
"LH","DLH","LH917","DLH917","917","LHR","EGLL","2","2023-06-06 18:30","FRA","EDDF",95
"BA","BAW","BA61","BAW61","61","LHR","EGLL","5","2023-06-06 18:35","MLE","VRMM",625
"BA","BAW","BA570","BAW570","570","LHR","EGLL","5","2023-06-06 18:35","LIN","LIML",120
"BA","BAW","BA672","BAW672","672","LHR","EGLL","5","2023-06-06 18:35","LCA","LCLK",275
"DL","DAL","DL5989","DAL5989","5989","LHR","EGLL","3","2023-06-06 18:35","JFK","KJFK",455
"BA","BAW","BA328","BAW328","328","LHR","EGLL","5","2023-06-06 18:35","CDG","LFPG",80
"QR","QTR","QR5910","QTR5910","5910","LHR","EGLL","5","2023-06-06 18:30","NCL","EGNT",75
"SL","SZS","SL1516","SZS1516","1516","LHR","EGLL","2","2023-06-06 18:40","CPH","EKCH",110
"NH","ANA","NH6754","ANA6754","6754","LHR","EGLL","2","2023-06-06 18:40","ZRH","LSZH",100
"IB","IBE","IB7582","IBE7582","7582","LHR","EGLL","5","2023-06-06 18:10","EDI","EGPH",85
"VY","VLG","VY5181","VLG5181","5181","LHR","EGLL","5","2023-06-06 18:45","MAD","LEMD",145
"AA","AAL","AA139","AAL139","139","LHR","EGLL","3","2023-06-06 18:50","LAX","KLAX",680
"AA","AAL","AA6672","AAL6672","6672","LHR","EGLL","5","2023-06-06 18:50","DUS","EDDL",85
"DL","DAL","DL5945","DAL5945","5945","LHR","EGLL","3","2023-06-06 18:50","BOM","VABB",560
"BA","BAW","BA7856","BAW7856","7856","LHR","EGLL","2","2023-06-06 18:50","DND","EGPN",100
"MK","MAU","MK53","MAU53","53","LHR","EGLL","4","2023-06-06 18:55","MRU","FIMP",705
"AA","AAL","AA6485","AAL6485","6485","LHR","EGLL","5","2023-06-06 18:55","EDI","EGPH",85
"EW","EWG","EW2465","EWG2465","2465","LHR","EGLL","2","2023-06-06 19:00","STR","EDDS",95
"NH","ANA","NH212","ANA212","212","LHR","EGLL","2","2023-06-06 19:00","HND","RJTT",845
"AA","AAL","AA6460","AAL6460","6460","LHR","EGLL","5","2023-06-06 19:05","FCO","LIRF",160
"AA","AAL","AA6704","AAL6704","6704","LHR","EGLL","5","2023-06-06 19:05","HAM","EDDH",100
"QR","QTR","QR5907","QTR5907","5907","LHR","EGLL","5","2023-06-06 19:05","JNB","FAOR",660
"AA","AAL","AA6942","AAL6942","6942","LHR","EGLL","5","2023-06-06 19:05","JFK","KJFK",465
"SQ","SIA","SQ2521","SIA2521","2521","LHR","EGLL","3","2023-06-06 19:05","IAD","KIAD",505
"BA","BAW","BA181","BAW181","181","LHR","EGLL","5","2023-06-06 19:10","EWR","KEWR",470
"JL","JAL","JL6989","JAL6989","6989","LHR","EGLL","5","2023-06-06 19:10","MAD","LEMD",150
"BA","BAW","BA5945","BAW5945","5945","LHR","EGLL","2","2023-06-06 19:10","SNN","EINN",85
"LH","DLH","LH2487","DLH2487","2487","LHR","EGLL","2","2023-06-06 19:10","MUC","EDDM",110
"NH","ANA","NH6756","ANA6756","6756","LHR","EGLL","2","2023-06-06 19:15","GVA","LSGG",105
"KL","KLM","KL1030","KLM1030","1030","LHR","EGLL","4","2023-06-06 19:15","AMS","EHAM",70
"BA","BAW","BA1466","BAW1466","1466","LHR","EGLL","5","2023-06-06 19:20","INV","EGPE",100
"QR","QTR","QR9758","QTR9758","9758","LHR","EGLL","5","2023-06-06 19:20","JER","EGJJ",65
"JL","JAL","JL7829","JAL7829","7829","LHR","EGLL","3","2023-06-06 19:20","OTP","LROP",195
"JL","JAL","JL44","JAL44","44","LHR","EGLL","3","2023-06-06 19:20","HND","RJTT",835
"QR","QTR","QR9742","QTR9742","9742","LHR","EGLL","5","2023-06-06 19:25","AMS","EHAM",80
"BA","BAW","BA1426","BAW1426","1426","LHR","EGLL","5","2023-06-06 19:25","BHD","EGAC",85
"LH","DLH","LH5337","DLH5337","5337","LHR","EGLL","2","2023-06-06 19:25","HAM","EDDH",90
"AA","AAL","AA6474","AAL6474","6474","LHR","EGLL","3","2023-06-06 19:25","VIE","LOWW",140
"AZ","ITY","AZ247","ITY247","247","LHR","EGLL","4","2023-06-06 19:00","LIN","LIML",115
"AC","ACA","AC2667","ACA2667","2667","LHR","EGLL","2","2023-06-06 18:45","LIS","LPPT",160
"BA","BAW","BA11","BAW11","11","LHR","EGLL","5","2023-06-06 19:30","SIN","WSSS",815
"SL","SZS","SL812","SZS812","812","LHR","EGLL","2","2023-06-06 19:30","OSL","ENGM",130
"OS","AUA","OS456","AUA456","456","LHR","EGLL","2","2023-06-06 19:30","VIE","LOWW",130
"LH","DLH","LH919","DLH919","919","LHR","EGLL","2","2023-06-06 19:30","FRA","EDDF",95
"MH","MAS","MH9704","MAS9704","9704","LHR","EGLL","5","2023-06-06 19:25","BCN","LEBL",125
"LH","DLH","LH5329","DLH5329","5329","LHR","EGLL","2","2023-06-06 19:35","DUS","EDDL",80
"BA","BAW","BA988","BAW988","988","LHR","EGLL","5","2023-06-06 19:35","BER","EDDB",115
"EI","EIN","EI177","EIN177","177","LHR","EGLL","2","2023-06-06 19:35","DUB","EIDW",80
"VS","VIR","VS5502","VIR5502","5502","LHR","EGLL","4","2023-06-06 19:35","ICN","RKSI",740
"BA","BAW","BA916","BAW916","916","LHR","EGLL","5","2023-06-06 19:45","FRA","EDDF",100
"BA","BAW","BA858","BAW858","858","LHR","EGLL","3","2023-06-06 19:45","PRG","LKPR",120
"WB","RWD","WB1138","RWD1138","1138","LHR","EGLL","4","2023-06-06 19:45","DOH","OTHH",405
"CX","CPA","CX7213","CPA7213","7213","LHR","EGLL","5","2023-06-06 19:45","ZRH","LSZH",105
"AD","AZU","AD7481","AZU7481","7481","LHR","EGLL","2","2023-06-06 19:50","LIS","LPPT",160
"AA","AAL","AA6583","AAL6583","6583","LHR","EGLL","5","2023-06-06 19:50","ARN","ESSA",150
"SQ","SIA","SQ2670","SIA2670","2670","LHR","EGLL","2","2023-06-06 19:50","SVG","ENZV",110
"QF","QFA","QF8032","QFA8032","8032","LHR","EGLL","3","2023-06-06 19:50","DXB","OMDB",420
"AA","AAL","AA141","AAL141","141","LHR","EGLL","3","2023-06-06 19:55","JFK","KJFK",469
"LA","LAN","LA5568","LAN5568","5568","LHR","EGLL","5","2023-06-06 20:00","EDI","EGPH",95
"UA","UAL","UA9618","UAL9618","9618","LHR","EGLL","2","2023-06-06 20:00","CGN","EDDK",80
"QR","QTR","QR9688","QTR9688","9688","LHR","EGLL","5","2023-06-06 20:00","GLA","EGPF",85
"BA","BAW","BA922","BAW922","922","LHR","EGLL","3","2023-06-06 20:00","STR","EDDS",105
"VS","VIR","VS300","VIR300","300","LHR","EGLL","3","2023-06-06 20:05","DEL","VIDP",535
"AA","AAL","AA6873","AAL6873","6873","LHR","EGLL","5","2023-06-06 20:05","GVA","LSGG",100
"LX","SWR","LX339","SWR339","339","LHR","EGLL","2","2023-06-06 20:05","ZRH","LSZH",100
"LA","LAN","LA5536","LAN5536","5536","LHR","EGLL","3","2023-06-06 20:10","OSL","ENGM",135
"IB","IBE","IB7415","IBE7415","7415","LHR","EGLL","5","2023-06-06 20:10","BOS","KBOS",440
"CX","CPA","CX256","CPA256","256","LHR","EGLL","3","2023-06-06 20:10","HKG","VHHH",735
"IB","IBE","IB3179","IBE3179","3179","LHR","EGLL","5","2023-06-06 20:10","MAD","LEMD",150
"AA","AAL","AA6457","AAL6457","6457","LHR","EGLL","5","2023-06-06 20:15","BRU","EBBR",70
"BA","BAW","BA352","BAW352","352","LHR","EGLL","5","2023-06-06 20:15","NCE","LFMN",120
"QR","QTR","QR6278","QTR6278","6278","LHR","EGLL","5","2023-06-06 20:15","HAJ","EDDV",95
"JL","JAL","JL7721","JAL7721","7721","LHR","EGLL","5","2023-06-06 20:20","ATH","LGAV",215
"BA","BAW","BA4118","BAW4118","4118","LHR","EGLL","2","2023-06-06 20:20","LDY","EGAE",85
"JL","JAL","JL7733","JAL7733","7733","LHR","EGLL","5","2023-06-06 20:25","LIS","LPPT",165
"LH","DLH","LH2481","DLH2481","2481","LHR","EGLL","2","2023-06-06 20:25","MUC","EDDM",110
"TP","TAP","TP8328","TAP8328","8328","LHR","EGLL","2","2023-06-06 20:25","PEK","ZBAA",555
"SL","SZS","SL1508","SZS1508","1508","LHR","EGLL","2","2023-06-06 20:30","CPH","EKCH",110
"KM","AMC","KM103","AMC103","103","LHR","EGLL","4","2023-06-06 20:30","MLA","LMML",190
"AA","AAL","AA6616","AAL6616","6616","LHR","EGLL","5","2023-06-06 20:30","LYS","LFLL",100
"AA","AAL","AA6716","AAL6716","6716","LHR","EGLL","5","2023-06-06 20:30","BLQ","LIPE",130
"RJ","RJA","RJ3017","RJA3017","3017","LHR","EGLL","5","2023-06-06 20:35","MAN","EGCC",60
"MH","MAS","MH9674","MAS9674","9674","LHR","EGLL","5","2023-06-06 20:35","CDG","LFPG",75
"JL","JAL","JL7169","JAL7169","7169","LHR","EGLL","5","2023-06-06 20:35","MUC","EDDM",115
"OZ","AAR","OZ522","AAR522","522","LHR","EGLL","2","2023-06-06 20:40","ICN","RKSI",770
"QR","QTR","QR9722","QTR9722","9722","LHR","EGLL","5","2023-06-06 20:40","TLS","LFBO",110
"EK","UAE","EK4","UAE4","4","LHR","EGLL","3","2023-06-06 20:40","DXB","OMDB",415
"JL","JAL","JL7833","JAL7833","7833","LHR","EGLL","3","2023-06-06 20:45","GOT","ESGG",125
"AA","AAL","AA6712","AAL6712","6712","LHR","EGLL","5","2023-06-06 20:40","MXP","LIMC",120
"NZ","ANZ","NZ3319","ANZ3319","3319","LHR","EGLL","2","2023-06-06 20:50","SIN","WSSS",785
"QR","QTR","QR9752","QTR9752","9752","LHR","EGLL","5","2023-06-06 20:50","NCL","EGNT",70
"WY","OMA","WY102","OMA102","102","LHR","EGLL","4","2023-06-06 20:50","MCT","OOMS",435
"AV","AVA","AV2417","AVA2417","2417","LHR","EGLL","4","2023-06-06 20:55","AUH","OMAA",410
"BA","BAW","BA27","BAW27","27","LHR","EGLL","5","2023-06-06 20:55","HKG","VHHH",760
"WY","OMA","WY5528","OMA5528","5528","LHR","EGLL","4","2023-06-06 20:55","AMS","EHAM",70
"QF","QFA","QF2","QFA2","2","LHR","EGLL","3","2023-06-06 20:55","SIN","WSSS",815
"BA","BAW","BA1450","BAW1450","1450","LHR","EGLL","5","2023-06-06 20:50","EDI","EGPH",85
"AC","ACA","AC6020","ACA6020","6020","LHR","EGLL","2","2023-06-06 21:00","ADD","HAAB",465
"AA","AAL","AA6481","AAL6481","6481","LHR","EGLL","5","2023-06-06 21:00","ABZ","EGPD",90
"EI","EIN","EI8326","EIN8326","8326","LHR","EGLL","5","2023-06-06 21:00","DUB","EIDW",80
"SK","SAS","SK534","SAS534","534","LHR","EGLL","2","2023-06-06 21:05","ARN","ESSA",145
"AA","AAL","AA6857","AAL6857","6857","LHR","EGLL","5","2023-06-06 21:10","SIN","WSSS",815
"BA","BAW","BA5971","BAW5971","5971","LHR","EGLL","2","2023-06-06 21:10","DUB","EIDW",80
"BA","BAW","BA1440","BAW1440","1440","LHR","EGLL","5","2023-06-06 21:15","EDI","EGPH",80
"BA","BAW","BA1494","BAW1494","1494","LHR","EGLL","5","2023-06-06 21:00","GLA","EGPF",80
"WY","OMA","WY6430","OMA6430","6430","LHR","EGLL","4","2023-06-06 21:20","DOH","OTHH",405
"BA","BAW","BA199","BAW199","199","LHR","EGLL","5","2023-06-06 21:20","BOM","VABB",560
"MU","CES","MU552","CES552","552","LHR","EGLL","4","2023-06-06 21:20","PVG","ZSPD",680
"QR","QTR","QR5972","QTR5972","5972","LHR","EGLL","5","2023-06-06 21:25","JNB","FAOR",650
"QR","QTR","QR5265","QTR5265","5265","LHR","EGLL","3","2023-06-06 21:25","GRU","SBGR",695
"BA","BAW","BA870","BAW870","870","LHR","EGLL","3","2023-06-06 21:25","BUD","LHBP",150
"AC","ACA","AC7400","ACA7400","7400","LHR","EGLL","2","2023-06-06 21:25","BKK","VTBS",695
"FI","ICE","FI455","ICE455","455","LHR","EGLL","2","2023-06-06 21:25","KEF","BIKF",195
"BA","BAW","BA1406","BAW1406","1406","LHR","EGLL","5","2023-06-06 21:30","MAN","EGCC",65
