"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"BA","BAW","BA574","BAW574","574","LHR","EGLL","5","2023-06-06 10:30","LIN","LIML",120
"UA","UAL","UA230","UAL230","230","LHR","EGLL","2","2023-06-06 11:25","LAX","KLAX",665
"EI","EIN","EI8873","EIN8873","8873","LHR","EGLL","5","2023-06-06 11:40","JFK","KJFK",465
NA,"VGI",NA,"VGI187","187","LHR","EGLL","3","2023-06-06 11:15","BGI","TBPB",540
"DL","DAL","DL31","DAL31","31","LHR","EGLL","3","2023-06-06 11:45","ATL","KATL",565
"AF","AFR","AF9649","AFR9649","9649","LHR","EGLL","3","2023-06-06 11:50","SFO","KSFO",660
"6E","IGO","6E4053","IGO4053","4053","LHR","EGLL","2","2023-06-06 11:25","IST","LTFM",220
"DL","DAL","DL5948","DAL5948","5948","LHR","EGLL","3","2023-06-06 10:30","DEL","VIDP",535
"MH","MAS","MH9856","MAS9856","9856","LHR","EGLL","5","2023-06-06 11:35","GVA","LSGG",100
"BA","BAW","BA962","BAW962","962","LHR","EGLL","5","2023-06-06 11:15","HAM","EDDH",95
"BA","BAW","BA714","BAW714","714","LHR","EGLL","5","2023-06-06 11:45","ZRH","LSZH",105
"SV","SVA","SV110","SVA110","110","LHR","EGLL","4","2023-06-06 10:00","RUH","OERK",405
"LH","DLH","LH7625","DLH7625","7625","LHR","EGLL","2","2023-06-06 12:00","EWR","KEWR",490
"TP","TAP","TP8401","TAP8401","8401","LHR","EGLL","2","2023-06-06 11:25","SIN","WSSS",785
"AY","FIN","AY5963","FIN5963","5963","LHR","EGLL","5","2023-06-06 11:45","EDI","EGPH",85
"B6","JBU","B620","JBU20","20","LHR","EGLL","2","2023-06-06 11:55","JFK","KJFK",499
"BA","BAW","BA1520","BAW1520","1520","LHR","EGLL","3","2023-06-06 12:00","DFW","KDFW",610
"AC","ACA","AC6315","ACA6315","6315","LHR","EGLL","2","2023-06-06 11:05","BRU","EBBR",65
"AA","AAL","AA6427","AAL6427","6427","LHR","EGLL","5","2023-06-06 11:55","BRU","EBBR",70
"BA","BAW","BA75","BAW75","75","LHR","EGLL","5","2023-06-06 11:20","LOS","DNMM",395
"BA","BAW","BA191","BAW191","191","LHR","EGLL","5","2023-06-06 11:50","AUS","KAUS",605
"BA","BAW","BA646","BAW646","646","LHR","EGLL","5","2023-06-06 11:30","EFL","LGKF",210
"SQ","SIA","SQ2527","SIA2527","2527","LHR","EGLL","3","2023-06-06 12:10","MIA","KMIA",590
"QF","QFA","QF10","QFA10","10","LHR","EGLL","3","2023-06-06 11:55","PER","YPPH",1005
"JL","JAL","JL7787","JAL7787","7787","LHR","EGLL","5","2023-06-06 12:05","GLA","EGPF",85
"AA","AAL","AA6605","AAL6605","6605","LHR","EGLL","5","2023-06-06 11:55","LCA","LCLK",280
"AC","ACA","AC6909","ACA6909","6909","LHR","EGLL","2","2023-06-06 12:00","DUB","EIDW",85
"MF","CXA","MF9306","CXA9306","9306","LHR","EGLL","4","2023-06-06 11:45","AMS","EHAM",80
"AM","AMX","AM7670","AMX7670","7670","LHR","EGLL","3","2023-06-06 12:10","SEA","KSEA",585
"BA","BAW","BA584","BAW584","584","LHR","EGLL","5","2023-06-06 12:10","MXP","LIMC",125
"MK","MAU","MK9511","MAU9511","9511","LHR","EGLL","4","2023-06-06 11:30","CDG","LFPG",80
"BA","BAW","BA538","BAW538","538","LHR","EGLL","5","2023-06-06 11:30","FCO","LIRF",160
"AC","ACA","AC5345","ACA5345","5345","LHR","EGLL","2","2023-06-06 12:15","IAD","KIAD",490
"TP","TAP","TP7443","TAP7443","7443","LHR","EGLL","2","2023-06-06 12:15","ATH","LGAV",215
"BA","BAW","BA169","BAW169","169","LHR","EGLL","5","2023-06-06 12:25","PVG","ZSPD",750
"UA","UAL","UA9628","UAL9628","9628","LHR","EGLL","2","2023-06-06 12:10","DUS","EDDL",80
"BA","BAW","BA506","BAW506","506","LHR","EGLL","5","2023-06-06 12:00","FAO","LPFR",170
"CX","CPA","CX252","CPA252","252","LHR","EGLL","3","2023-06-06 12:20","HKG","VHHH",740
"AA","AAL","AA6649","AAL6649","6649","LHR","EGLL","3","2023-06-06 11:55","OTP","LROP",200
"QR","QTR","QR6262","QTR6262","6262","LHR","EGLL","5","2023-06-06 11:30","BGI","TBPB",525
"LA","LAN","LA1540","LAN1540","1540","LHR","EGLL","5","2023-06-06 11:30","MAD","LEMD",150
"IB","IBE","IB7423","IBE7423","7423","LHR","EGLL","5","2023-06-06 12:25","GIG","SBGL",700
"BA","BAW","BA7055","BAW7055","7055","LHR","EGLL","5","2023-06-06 10:50","MAD","LEMD",145
"GF","GFA","GF6613","GFA6613","6613","LHR","EGLL","3","2023-06-06 12:35","MIA","KMIA",566
"JL","JAL","JL6543","JAL6543","6543","LHR","EGLL","5","2023-06-06 11:20","ARN","ESSA",155
"SV","SVA","SV106","SVA106","106","LHR","EGLL","4","2023-06-06 12:30","RUH","OERK",405
"BA","BAW","BA438","BAW438","438","LHR","EGLL","5","2023-06-06 12:25","AMS","EHAM",85
"AI","AIC","AI128","AIC128","128","LHR","EGLL","2","2023-06-06 12:30","BOM","VABB",530
"AA","AAL","AA6683","AAL6683","6683","LHR","EGLL","5","2023-06-06 12:20","FCO","LIRF",155
"TG","THA","TG911","THA911","911","LHR","EGLL","2","2023-06-06 12:30","BKK","VTBS",690
"BA","BAW","BA952","BAW952","952","LHR","EGLL","5","2023-06-06 12:35","MUC","EDDM",115
"AY","FIN","AY5417","FIN5417","5417","LHR","EGLL","5","2023-06-06 12:35","IAD","KIAD",480
"BA","BAW","BA35","BAW35","35","LHR","EGLL","5","2023-06-06 12:45","MAA","VOMM",615
"LH","DLH","LH6834","DLH6834","6834","LHR","EGLL","2","2023-06-06 12:40","YHZ","CYHZ",410
"QR","QTR","QR9626","QTR9626","9626","LHR","EGLL","3","2023-06-06 12:15","ORD","KORD",530
"JL","JAL","JL7775","JAL7775","7775","LHR","EGLL","5","2023-06-06 12:40","CPH","EKCH",115
"AA","AAL","AA7021","AAL7021","7021","LHR","EGLL","5","2023-06-06 12:00","JER","EGJJ",65
"SN","BEL","SN9101","BEL9101","9101","LHR","EGLL","2","2023-06-06 12:20","SFO","KSFO",660
"AA","AAL","AA6562","AAL6562","6562","LHR","EGLL","5","2023-06-06 12:45","EDI","EGPH",85
"VS","VIR","VS141","VIR141","141","LHR","EGLL","3","2023-06-06 12:45","LAX","KLAX",670
"VS","VIR","VS165","VIR165","165","LHR","EGLL","3","2023-06-06 12:45","MBJ","MKJS",585
"AA","AAL","AA6415","AAL6415","6415","LHR","EGLL","5","2023-06-06 12:45","ACC","DGAA",400
"VS","VIR","VS4039","VIR4039","4039","LHR","EGLL","3","2023-06-06 12:55","DTW","KDTW",505
"AA","AAL","AA6950","AAL6950","6950","LHR","EGLL","5","2023-06-06 12:50","DFW","KDFW",600
"AY","FIN","AY5914","FIN5914","5914","LHR","EGLL","3","2023-06-06 12:55","OSL","ENGM",130
"IB","IBE","IB7347","IBE7347","7347","LHR","EGLL","5","2023-06-06 12:55","DXB","OMDB",430
"AC","ACA","AC6830","ACA6830","6830","LHR","EGLL","2","2023-06-06 12:05","ZRH","LSZH",100
"AA","AAL","AA6553","AAL6553","6553","LHR","EGLL","5","2023-06-06 12:55","IST","LTFM",250
"LY","ELY","LY8156","ELY8156","8156","LHR","EGLL","3","2023-06-06 13:00","PHL","KPHL",473
"ME","MEA","ME202","MEA202","202","LHR","EGLL","3","2023-06-06 13:00","BEY","OLBA",275
"AY","FIN","AY5477","FIN5477","5477","LHR","EGLL","5","2023-06-06 13:10","JFK","KJFK",470
"QR","QTR","QR5883","QTR5883","5883","LHR","EGLL","5","2023-06-06 13:15","YYZ","CYYZ",460
"BA","BAW","BA406","BAW406","406","LHR","EGLL","5","2023-06-06 13:05","BCN","LEBL",125
"BA","BAW","BA690","BAW690","690","LHR","EGLL","3","2023-06-06 13:05","LJU","LJLJ",130
"FI","ICE","FI451","ICE451","451","LHR","EGLL","2","2023-06-06 13:05","KEF","BIKF",190
"UA","UAL","UA928","UAL928","928","LHR","EGLL","2","2023-06-06 13:05","ORD","KORD",535
"LH","DLH","LH7631","DLH7631","7631","LHR","EGLL","2","2023-06-06 13:00","EWR","KEWR",490
"JL","JAL","JL6503","JAL6503","6503","LHR","EGLL","5","2023-06-06 13:10","HAJ","EDDV",95
"AA","AAL","AA6671","AAL6671","6671","LHR","EGLL","5","2023-06-06 13:10","INV","EGPE",100
"AA","AAL","AA733","AAL733","733","LHR","EGLL","3","2023-06-06 12:15","CLT","KCLT",526
"AI","AIC","AI112","AIC112","112","LHR","EGLL","2","2023-06-06 13:15","DEL","VIDP",505
"AF","AFR","AF9663","AFR9663","9663","LHR","EGLL","3","2023-06-06 13:20","JFK","KJFK",485
"QR","QTR","QR5948","QTR5948","5948","LHR","EGLL","5","2023-06-06 12:50","GLA","EGPF",85
"QR","QTR","QR5867","QTR5867","5867","LHR","EGLL","5","2023-06-06 13:20","DUS","EDDL",85
"BA","BAW","BA314","BAW314","314","LHR","EGLL","5","2023-06-06 13:20","CDG","LFPG",75
"UA","UAL","UA7651","UAL7651","7651","LHR","EGLL","2","2023-06-06 13:25","DUB","EIDW",85
"BA","BAW","BA452","BAW452","452","LHR","EGLL","5","2023-06-06 13:25","IBZ","LEIB",150
"BA","BAW","BA460","BAW460","460","LHR","EGLL","5","2023-06-06 13:05","MAD","LEMD",145
"AA","AAL","AA6848","AAL6848","6848","LHR","EGLL","5","2023-06-06 13:25","ATH","LGAV",225
"MH","MAS","MH9918","MAS9918","9918","LHR","EGLL","3","2023-06-06 12:30","VIE","LOWW",145
"AA","AAL","AA6490","AAL6490","6490","LHR","EGLL","5","2023-06-06 12:55","LIS","LPPT",170
"BA","BAW","BA67","BAW67","67","LHR","EGLL","5","2023-06-06 13:40","PHL","KPHL",475
"AA","AAL","AA6548","AAL6548","6548","LHR","EGLL","5","2023-06-06 13:30","BHD","EGAC",85
"BA","BAW","BA468","BAW468","468","LHR","EGLL","5","2023-06-06 13:30","VCE","LIPZ",140
"LH","DLH","LH907","DLH907","907","LHR","EGLL","2","2023-06-06 13:30","FRA","EDDF",95
"JU","ASL","JU381","ASL381","381","LHR","EGLL","4","2023-06-06 13:30","BEG","LYBE",160
"LH","DLH","LH2475","DLH2475","2475","LHR","EGLL","2","2023-06-06 13:35","MUC","EDDM",110
"BA","BAW","BA908","BAW908","908","LHR","EGLL","5","2023-06-06 13:40","FRA","EDDF",105
"SN","BEL","SN9080","BEL9080","9080","LHR","EGLL","2","2023-06-06 13:40","IAH","KIAH",610
"LX","SWR","LX333","SWR333","333","LHR","EGLL","2","2023-06-06 13:45","ZRH","LSZH",105
"VS","VIR","VS250","VIR250","250","LHR","EGLL","3","2023-06-06 13:45","PVG","ZSPD",760
"BA","BAW","BA874","BAW874","874","LHR","EGLL","3","2023-06-06 13:45","BUD","LHBP",155
"AY","FIN","AY5930","FIN5930","5930","LHR","EGLL","5","2023-06-06 13:20","ARN","ESSA",155
"EI","EIN","EI8973","EIN8973","8973","LHR","EGLL","5","2023-06-06 13:50","SAN","KSAN",675
"EI","EIN","EI715","EIN715","715","LHR","EGLL","2","2023-06-06 13:50","ORK","EICK",80
"AA","AAL","AA7057","AAL7057","7057","LHR","EGLL","5","2023-06-06 13:50","DBV","LDDU",170
"QR","QTR","QR6246","QTR6246","6246","LHR","EGLL","5","2023-06-06 13:55","MAN","EGCC",65
"AC","ACA","AC2668","ACA2668","2668","LHR","EGLL","2","2023-06-06 13:45","LIS","LPPT",160
"AC","ACA","AC9993","ACA9993","9993","LHR","EGLL","2","2023-06-06 13:55","ARN","ESSA",150
"UL","ALK","UL2855","ALK2855","2855","LHR","EGLL","2","2023-06-06 12:05","YYZ","CYYZ",475
"VS","VIR","VS8009","VIR8009","8009","LHR","EGLL","4","2023-06-06 13:55","YYC","CYYC",525
"BA","BAW","BA125","BAW125","125","LHR","EGLL","3","2023-06-06 14:00","BAH","OBBI",385
"LY","ELY","LY8088","ELY8088","8088","LHR","EGLL","3","2023-06-06 14:05","DFW","KDFW",610
"LH","DLH","LH6838","DLH6838","6838","LHR","EGLL","2","2023-06-06 14:05","YUL","CYUL",430
"IB","IBE","IB7445","IBE7445","7445","LHR","EGLL","5","2023-06-06 14:05","SFO","KSFO",665
"IB","IBE","IB7427","IBE7427","7427","LHR","EGLL","5","2023-06-06 14:05","RUH","OERK",400
"DL","DAL","DL33","DAL33","33","LHR","EGLL","3","2023-06-06 13:55","ATL","KATL",575
"LX","SWR","LX3122","SWR3122","3122","LHR","EGLL","2","2023-06-06 14:10","SFO","KSFO",655
"NZ","ANZ","NZ4839","ANZ4839","4839","LHR","EGLL","2","2023-06-06 14:10","YVR","CYVR",575
"MH","MAS","MH9872","MAS9872","9872","LHR","EGLL","5","2023-06-06 14:10","LYS","LFLL",100
"IB","IBE","IB4120","IBE4120","4120","LHR","EGLL","3","2023-06-06 14:10","SEA","KSEA",600
"AA","AAL","AA6806","AAL6806","6806","LHR","EGLL","5","2023-06-06 14:10","MAD","LEMD",145
"QR","QTR","QR6002","QTR6002","6002","LHR","EGLL","5","2023-06-06 14:05","ABZ","EGPD",95
"AA","AAL","AA6409","AAL6409","6409","LHR","EGLL","5","2023-06-06 14:00","WAW","EPWA",145
"AA","AAL","AA6655","AAL6655","6655","LHR","EGLL","5","2023-06-06 14:15","BLR","VOBL",600
"LM","LOG","LM676","LOG676","676","LHR","EGLL","2","2023-06-06 14:15","IOM","EGNS",85
"QF","QFA","QF8002","QFA8002","8002","LHR","EGLL","3","2023-06-06 14:20","DXB","OMDB",420
"AA","AAL","AA6891","AAL6891","6891","LHR","EGLL","5","2023-06-06 14:20","CDG","LFPG",80
"AA","AAL","AA6899","AAL6899","6899","LHR","EGLL","5","2023-06-06 14:20","ZRH","LSZH",105
"AA","AAL","AA8043","AAL8043","8043","LHR","EGLL","2","2023-06-06 14:20","DUB","EIDW",85
"IB","IBE","IB4396","IBE4396","4396","LHR","EGLL","3","2023-06-06 14:25","ORD","KORD",510
"QF","QFA","QF3517","QFA3517","3517","LHR","EGLL","3","2023-06-06 14:25","MRS","LFML",110
"LX","SWR","LX355","SWR355","355","LHR","EGLL","2","2023-06-06 14:25","GVA","LSGG",100
"BA","BAW","BA432","BAW432","432","LHR","EGLL","5","2023-06-06 14:25","AMS","EHAM",80
"AA","AAL","AA6818","AAL6818","6818","LHR","EGLL","5","2023-06-06 14:25","BCN","LEBL",125
"QR","QTR","QR5977","QTR5977","5977","LHR","EGLL","5","2023-06-06 14:30","NCL","EGNT",75
"BA","BAW","BA115","BAW115","115","LHR","EGLL","5","2023-06-06 14:35","JFK","KJFK",475
"AY","FIN","AY5419","FIN5419","5419","LHR","EGLL","5","2023-06-06 14:45","DEN","KDEN",590
"AY","FIN","AY5497","FIN5497","5497","LHR","EGLL","5","2023-06-06 14:35","IAH","KIAH",615
"UA","UAL","UA9637","UAL9637","9637","LHR","EGLL","2","2023-06-06 14:35","STR","EDDS",95
"BA","BAW","BA566","BAW566","566","LHR","EGLL","5","2023-06-06 14:40","MXP","LIMC",120
"AA","AAL","AA57","AAL57","57","LHR","EGLL","3","2023-06-06 14:40","MIA","KMIA",566
"AF","AFR","AF6758","AFR6758","6758","LHR","EGLL","3","2023-06-06 14:40","JFK","KJFK",485
"BA","BAW","BA213","BAW213","213","LHR","EGLL","5","2023-06-06 14:40","BOS","KBOS",440
"AY","FIN","AY5529","FIN5529","5529","LHR","EGLL","5","2023-06-06 14:40","PHX","KPHX",650
"GA","GIA","GA9079","GIA9079","9079","LHR","EGLL","4","2023-06-06 14:45","AMS","EHAM",75
"EW","EWG","EW465","EWG465","465","LHR","EGLL","2","2023-06-06 14:45","CGN","EDDK",80
"AA","AAL","AA8061","AAL8061","8061","LHR","EGLL","2","2023-06-06 14:45","SNN","EINN",85
"OS","AUA","OS7905","AUA7905","7905","LHR","EGLL","2","2023-06-06 14:50","DEN","KDEN",580
"EW","EWG","EW7463","EWG7463","7463","LHR","EGLL","2","2023-06-06 14:50","HAM","EDDH",90
"AC","ACA","AC6674","ACA6674","6674","LHR","EGLL","4","2023-06-06 14:50","AUH","OMAA",410
"RO","ROT","RO392","ROT392","392","LHR","EGLL","4","2023-06-06 14:50","OTP","LROP",200
"AA","AAL","AA6489","AAL6489","6489","LHR","EGLL","5","2023-06-06 14:30","EDI","EGPH",90
"BA","BAW","BA422","BAW422","422","LHR","EGLL","3","2023-06-06 15:00","VLC","LEVC",145
"AC","ACA","AC2850","ACA2850","2850","LHR","EGLL","2","2023-06-06 15:00","CAI","HECA",280
"AA","AAL","AA6667","AAL6667","6667","LHR","EGLL","5","2023-06-06 15:00","HYD","VOHS",585
"AH","DAH","AH2055","DAH2055","2055","LHR","EGLL","4","2023-06-06 15:00","ALG","DAAG",175
"AA","AAL","AA6729","AAL6729","6729","LHR","EGLL","5","2023-06-06 15:05","MUC","EDDM",125
"VA","VOZ","VA6107","VOZ6107","6107","LHR","EGLL","4","2023-06-06 15:05","DOH","OTHH",405
"AC","ACA","AC6184","ACA6184","6184","LHR","EGLL","2","2023-06-06 15:05","VIE","LOWW",135
"IB","IBE","IB7758","IBE7758","7758","LHR","EGLL","5","2023-06-06 15:05","BNA","KBNA",540
"CZ","CSN","CZ7224","CSN7224","7224","LHR","EGLL","5","2023-06-06 15:05","PKX","ZBAD",690
"BA","BAW","BA830","BAW830","830","LHR","EGLL","5","2023-06-06 15:10","DUB","EIDW",90
"QR","QTR","QR5903","QTR5903","5903","LHR","EGLL","5","2023-06-06 15:10","LIS","LPPT",165
"AA","AAL","AA105","AAL105","105","LHR","EGLL","3","2023-06-06 15:15","JFK","KJFK",469
"IB","IBE","IB7437","IBE7437","7437","LHR","EGLL","5","2023-06-06 15:15","SJC","KSJC",660
"AA","AAL","AA8396","AAL8396","8396","LHR","EGLL","4","2023-06-06 15:15","TLV","LLBG",285
"AA","AAL","AA6594","AAL6594","6594","LHR","EGLL","3","2023-06-06 15:15","SOF","LBSF",190
"BA","BAW","BA838","BAW838","838","LHR","EGLL","5","2023-06-06 15:15","CFU","LGKR",190
"AA","AAL","AA6894","AAL6894","6894","LHR","EGLL","5","2023-06-06 14:55","NCE","LFMN",125
"LX","SWR","LX3058","SWR3058","3058","LHR","EGLL","2","2023-06-06 15:20","ORD","KORD",535
"BA","BAW","BA760","BAW760","760","LHR","EGLL","3","2023-06-06 15:20","OSL","ENGM",130
"AA","AAL","AA6610","AAL6610","6610","LHR","EGLL","5","2023-06-06 15:20","BLQ","LIPE",130
"VS","VIR","VS4019","VIR4019","4019","LHR","EGLL","3","2023-06-06 15:10","SLC","KSLC",630
"BA","BAW","BA243","BAW243","243","LHR","EGLL","5","2023-06-06 15:20","MEX","MMMX",685
"LH","DLH","LH909","DLH909","909","LHR","EGLL","2","2023-06-06 15:30","FRA","EDDF",95
"BA","BAW","BA267","BAW267","267","LHR","EGLL","5","2023-06-06 15:30","PDX","KPDX",590
"BA","BAW","BA1346","BAW1346","1346","LHR","EGLL","5","2023-06-06 15:30","JER","EGJJ",65
"BA","BAW","BA568","BAW568","568","LHR","EGLL","5","2023-06-06 15:30","LIN","LIML",125
"LA","LAN","LA5570","LAN5570","5570","LHR","EGLL","5","2023-06-06 15:35","GVA","LSGG",100
"SK","SAS","SK806","SAS806","806","LHR","EGLL","2","2023-06-06 15:35","OSL","ENGM",135
"QR","QTR","QR9754","QTR9754","9754","LHR","EGLL","5","2023-06-06 15:35","BHD","EGAC",85
"VS","VIR","VS4036","VIR4036","4036","LHR","EGLL","3","2023-06-06 15:25","SEA","KSEA",630
"IB","IBE","IB7453","IBE7453","7453","LHR","EGLL","5","2023-06-06 15:35","ORD","KORD",520
"BA","BAW","BA614","BAW614","614","LHR","EGLL","5","2023-06-06 15:35","BDS","LIBR",180
"DL","DAL","DL8721","DAL8721","8721","LHR","EGLL","4","2023-06-06 15:40","CDG","LFPG",80
"AF","AFR","AF9280","AFR9280","9280","LHR","EGLL","3","2023-06-06 15:40","MCO","KMCO",561
"QR","QTR","QR5954","QTR5954","5954","LHR","EGLL","5","2023-06-06 15:40","HAM","EDDH",100
"AY","FIN","AY5459","FIN5459","5459","LHR","EGLL","5","2023-06-06 15:45","LAX","KLAX",670
"QR","QTR","QR6217","QTR6217","6217","LHR","EGLL","3","2023-06-06 15:50","BDA","TXKF",435
"BA","BAW","BA7067","BAW7067","7067","LHR","EGLL","5","2023-06-06 15:50","MAD","LEMD",150
"BA","BAW","BA450","BAW450","450","LHR","EGLL","5","2023-06-06 15:50","PMI","LEPA",145
"OS","AUA","OS8225","AUA8225","8225","LHR","EGLL","2","2023-06-06 15:55","YYZ","CYYZ",475
"AA","AAL","AA6466","AAL6466","6466","LHR","EGLL","5","2023-06-06 15:30","DUS","EDDL",85
"BA","BAW","BA1452","BAW1452","1452","LHR","EGLL","5","2023-06-06 16:00","EDI","EGPH",85
"UA","UAL","UA941","UAL941","941","LHR","EGLL","2","2023-06-06 16:00","EWR","KEWR",490
"BA","BAW","BA7008","BAW7008","7008","LHR","EGLL","4","2023-06-06 16:00","DOH","OTHH",405
"QF","QFA","QF3539","QFA3539","3539","LHR","EGLL","5","2023-06-06 16:05","BER","EDDB",115
"IB","IBE","IB7363","IBE7363","7363","LHR","EGLL","5","2023-06-06 16:05","CVG","KCVG",520
"AF","AFR","AF9888","AFR9888","9888","LHR","EGLL","3","2023-06-06 16:05","TPA","KTPA",590
"AA","AAL","AA6459","AAL6459","6459","LHR","EGLL","5","2023-06-06 16:05","AMS","EHAM",80
"AA","AAL","AA9004","AAL9004","9004","LHR","EGLL","3","2023-06-06 16:10","HEL","EFHK",170
"EI","EIN","EI8927","EIN8927","8927","LHR","EGLL","5","2023-06-06 16:10","ATL","KATL",555
"AA","AAL","AA6526","AAL6526","6526","LHR","EGLL","5","2023-06-06 16:10","VCE","LIPZ",140
"AA","AAL","AA6412","AAL6412","6412","LHR","EGLL","5","2023-06-06 16:10","PSA","LIRP",135
"BA","BAW","BA842","BAW842","842","LHR","EGLL","5","2023-06-06 14:55","SPU","LDSP",160
"QR","QTR","QR6003","QTR6003","6003","LHR","EGLL","5","2023-06-06 16:15","ABZ","EGPD",95
"LH","DLH","LH9342","DLH9342","9342","LHR","EGLL","2","2023-06-06 16:15","LAX","KLAX",665
"QR","QTR","QR9728","QTR9728","9728","LHR","EGLL","5","2023-06-06 16:15","NCE","LFMN",125
"LM","LOG","LM656","LOG656","656","LHR","EGLL","2","2023-06-06 16:15","LDY","EGAE",85
"SV","SVA","SV122","SVA122","122","LHR","EGLL","4","2023-06-06 16:15","RUH","OERK",405
"AY","FIN","AY5513","FIN5513","5513","LHR","EGLL","5","2023-06-06 16:20","JFK","KJFK",480
"DL","DAL","DL187","DAL187","187","LHR","EGLL","3","2023-06-06 16:20","LAX","KLAX",695
"AY","FIN","AY554","FIN554","554","LHR","EGLL","5","2023-06-06 16:20","FCO","LIRF",160
"HY","UZB","HY202","UZB202","202","LHR","EGLL","4","2023-06-06 16:20","TAS","UTTT",410
"KL","KLM","KL2514","KLM2514","2514","LHR","EGLL","3","2023-06-06 16:25","JFK","KJFK",465
"JL","JAL","JL7879","JAL7879","7879","LHR","EGLL","3","2023-06-06 16:05","GOT","ESGG",120
"AM","AMX","AM7683","AMX7683","7683","LHR","EGLL","3","2023-06-06 16:30","LAS","KLAS",640
"JL","JAL","JL7703","JAL7703","7703","LHR","EGLL","5","2023-06-06 16:30","MAD","LEMD",145
"BA","BAW","BA398","BAW398","398","LHR","EGLL","5","2023-06-06 16:30","BRU","EBBR",70
"BA","BAW","BA806","BAW806","806","LHR","EGLL","3","2023-06-06 16:30","BLL","EKBI",100
"LH","DLH","LH911","DLH911","911","LHR","EGLL","2","2023-06-06 16:30","FRA","EDDF",95
"TP","TAP","TP7445","TAP7445","7445","LHR","EGLL","2","2023-06-06 16:35","ATH","LGAV",215
"BA","BAW","BA954","BAW954","954","LHR","EGLL","5","2023-06-06 16:35","MUC","EDDM",125
"QR","QTR","QR6294","QTR6294","6294","LHR","EGLL","5","2023-06-06 16:40","GLA","EGPF",85
"UA","UAL","UA925","UAL925","925","LHR","EGLL","2","2023-06-06 16:40","IAD","KIAD",505
"AA","AAL","AA6498","AAL6498","6498","LHR","EGLL","5","2023-06-06 16:40","FRA","EDDF",100
"PK","PIA","PK5986","PIA5986","5986","LHR","EGLL","2","2023-06-06 16:40","IST","LTFM",230
"KU","KAC","KU102","KAC102","102","LHR","EGLL","4","2023-06-06 16:45","KWI","OKBK",355
"BA","BAW","BA5969","BAW5969","5969","LHR","EGLL","2","2023-06-06 16:50","DUB","EIDW",85
"GA","GIA","GA8863","GIA8863","8863","LHR","EGLL","3","2023-06-06 16:50","DXB","OMDB",415
"BA","BAW","BA275","BAW275","275","LHR","EGLL","5","2023-06-06 16:50","LAS","KLAS",640
"SV","SVA","SV112","SVA112","112","LHR","EGLL","4","2023-06-06 16:50","JED","OEJN",370
