"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"AA","AAL","AA7223","AAL7223","7223","LAX","KLAX","TBIT","2023-06-05 16:30","PPT","NTAA",490
"TN","THT","TN1320","THT1320","1320","LAX","KLAX","TBIT","2023-06-05 16:30","DFW","KDFW",190
"LO","LOT","LO22","LOT22","22","LAX","KLAX","TBIT","2023-06-05 16:35","WAW","EPWA",695
"QR","QTR","QR740","QTR740","740","LAX","KLAX","TBIT","2023-06-05 16:35","DOH","OTHH",955
"EK","UAE","EK216","UAE216","216","LAX","KLAX","TBIT","2023-06-05 16:40","DXB","OMDB",950
"LA","LAN","LA6629","LAN6629","6629","LAX","KLAX","TBIT","2023-06-05 16:45","LAS","KLAS",77
"IB","IBE","IB7438","IBE7438","7438","LAX","KLAX","TBIT","2023-06-05 17:05","LHR","EGLL",625
"LH","DLH","LH453","DLH453","453","LAX","KLAX","TBIT","2023-06-05 17:10","MUC","EDDM",665
"Y4","VOI","Y4345","VOI345","345","LAX","KLAX","TBIT","2023-06-05 17:11","GDL","MMGL",192
"NH","ANA","NH125","ANA125","125","LAX","KLAX","TBIT","2023-06-05 17:15","HND","RJTT",700
